method,eeg_snr_db,meg_snr_db,aggregation,case_count,scenario_count,auc,auc_tie_corrected,surface_auc_tie_corrected,deep_auc_tie_corrected,rmse,surface_sd_mm,surface_dle_mm,deep_sd_mm,deep_dle_mm,deep_score,deep_peak_distance_mm,active_count,surface_active_count,deep_active_count,surface_sd_mm_penalized,surface_dle_mm_penalized,deep_sd_mm_penalized,deep_dle_mm_penalized,deep_sensitivity,deep_specificity,deep_balanced_accuracy
Dipole fitting (grid),15,5,case_weighted,369,4,0.5834949936755133,0.564092630306503,0.522779485190015,0.651788268955651,1.4976273435514267,5.041079235519705,8.66251047912258,2.4308742984252127,2.4308742984252127,0.16215593426516464,2.4308742984252127,1.7967479674796747,1.5474254742547426,0.24932249322493225,5.041079235519705,13.980896352329776,150.1731230364471,150.1731230364471,0.3605150214592275,0.9926470588235294,0.6765810401413784
Dipole fitting (grid),15,10,case_weighted,369,4,0.5842333031740532,0.5643101284149626,0.5229807066055261,0.6547925608011445,1.493183810114757,4.831713140204622,8.242280127071378,1.799849865385619,1.799849865385619,0.15619597807770821,1.799849865385619,1.8373983739837398,1.6043360433604337,0.23306233062330622,4.831713140204622,10.906431533905668,152.05320124952007,152.05320124952007,0.351931330472103,1.0,0.6759656652360515
Dipole fitting (grid),15,15,case_weighted,369,4,0.5786340094625597,0.5637584117412507,0.5233862112083322,0.6380543633762519,1.4994502684758437,5.2133207612439705,8.62080267282432,1.8570931169853953,1.8570931169853953,0.14669283100930852,1.8570931169853953,1.848238482384824,1.6368563685636857,0.21138211382113822,5.2133207612439705,13.275251535019514,163.93452889737253,163.93452889737253,0.30042918454935624,0.9852941176470589,0.6428616510982076
Dipole fitting (grid),15,20,case_weighted,369,4,0.5771985227390817,0.5632285596615716,0.5228515585289368,0.63447782546495,1.5081631068338646,5.524361407174664,8.732818416620502,0.9779825549750707,0.9779825549750707,0.13549908480205147,0.9779825549750707,1.8265582655826558,1.6368563685636857,0.1897018970189702,5.524361407174664,14.714135941567141,167.86635913389,167.86635913389,0.2832618025751073,0.9852941176470589,0.6342779601110831
Dipole fitting (grid),20,-10,case_weighted,369,4,0.5740050766447795,0.5599596693014196,0.518841757818401,0.6271816881258941,1.559825569614878,7.230516830461482,10.40054130984007,4.2330682469526195,4.2330682469526195,0.15252908441721863,4.2330682469526195,1.7289972899728998,1.4932249322493225,0.23577235772357724,7.230516830461482,15.01824040666916,159.2987110478394,159.2987110478394,0.3218884120171674,1.0,0.6609442060085837
Dipole fitting (grid),20,-5,case_weighted,369,4,0.575174669383235,0.5601810667933794,0.5190422222426494,0.6313304721030043,1.5496281908301084,6.872861228899535,10.078952992776317,3.815527752485374,3.815527752485374,0.16396500561365887,3.815527752485374,1.7750677506775068,1.5284552845528456,0.24661246612466126,6.872861228899535,16.68515236928077,155.36688079468036,155.36688079468036,0.33905579399141633,0.9926470588235294,0.6658514264074729
Dipole fitting (grid),20,0,case_weighted,369,4,0.576272484977495,0.5611005307480119,0.5200609669431984,0.6341917024320458,1.5437960997410092,6.1353442979088335,9.336434527221586,3.2557286909549386,3.2557286909549386,0.15530342159244653,3.2557286909549386,1.8130081300813008,1.5772357723577235,0.23577235772357724,6.1353442979088335,13.976106330476423,158.2084573555847,158.2084573555847,0.3261802575107296,1.0,0.6630901287553648
Dipole fitting (grid),20,5,case_weighted,369,4,0.5857733378022794,0.563719651701669,0.5219875965281982,0.6618025751072961,1.4968030582759635,5.241534866027321,8.841218449640676,2.9606821907226633,2.9606821907226633,0.17653469947821424,2.9606821907226633,1.829268292682927,1.5555555555555556,0.27371273712737126,5.241534866027321,14.155387025608503,142.2665440910243,142.2665440910243,0.3948497854077253,1.0,0.6974248927038627
Dipole fitting (grid),20,10,case_weighted,369,4,0.5840283650609743,0.5647463555143778,0.5234601547486568,0.6520743919885551,1.485986840780038,4.827462052820664,8.423943712610962,2.1886189591005407,2.1886189591005407,0.16052293051269886,2.1886189591005407,1.8509485094850948,1.6097560975609757,0.24119241192411925,4.827462052820664,11.751453567237311,149.21162470156716,149.21162470156716,0.3648068669527897,1.0,0.6824034334763949
Dipole fitting (grid),20,15,case_weighted,369,4,0.5840696320268589,0.5641790020637584,0.5229932469347186,0.6550786838340488,1.487993512231803,4.908073165563635,8.361107508207407,1.9474387604269254,1.9474387604269254,0.15519800316721186,1.9474387604269254,1.872628726287263,1.6422764227642277,0.23035230352303523,4.908073165563635,11.023856822048941,154.93769625446137,154.93769625446137,0.33905579399141633,0.9926470588235294,0.6658514264074729
Dipole fitting (grid),20,20,case_weighted,369,4,0.581037010802855,0.5646610461035766,0.5239923365663126,0.644062947067239,1.4872204703153922,5.060646624036584,8.311080831885112,2.395103004884007,2.395103004884007,0.1545652963409696,2.395103004884007,1.8699186991869918,1.6476964769647697,0.2222222222222222,5.060646624036584,12.971925130323891,160.9641969809385,160.9641969809385,0.3133047210300429,1.0,0.6566523605150214
LCMV,-10,-10,case_weighted,369,4,0.7112532629564353,0.6824850695082587,0.646881452798616,0.56137339055794,1.9617518783276857,57.312973989845666,61.77759726899195,22.756888440189016,18.35562080980903,0.0,nan,1363.3468834688347,1347.4850948509486,15.861788617886178,57.312973989845666,61.77759726899195,234.0291118562773,234.0291118562773,0.0,1.0,0.5
LCMV,-10,-5,case_weighted,369,4,0.7293173938822402,0.7039294349793859,0.6702254810413586,0.5848354792560801,1.9579501718504733,55.53685693192295,55.872160241126494,21.9371325517534,15.9755781885901,0.0,nan,1038.9051490514905,1023.3712737127371,15.533875338753388,55.53685693192295,55.872160241126494,234.0291118562773,234.0291118562773,0.0,1.0,0.5
LCMV,-10,0,case_weighted,369,4,0.736703936462387,0.7111770506663097,0.6778620086796356,0.6234620886981401,1.9539319527210874,54.142722839994434,54.06777183688608,20.981504730751514,14.879972122146619,0.0,nan,736.5230352303523,721.5284552845528,14.994579945799458,54.142722839994434,54.06777183688608,234.0291118562773,234.0291118562773,0.0,1.0,0.5
LCMV,-10,5,case_weighted,369,4,0.7396604510606479,0.7140367267807795,0.680932472161112,0.6804005722460659,1.9466033913588616,53.504235303164336,54.34636921752664,19.273771570998175,12.641465652485667,0.0,nan,551.1355013550135,536.8130081300814,14.322493224932249,53.504235303164336,54.34636921752664,234.0291118562773,234.0291118562773,0.0,1.0,0.5
LCMV,-10,10,case_weighted,369,4,0.7497084431397395,0.7188690400809998,0.685953046888775,0.7905579399141631,1.9316251170704528,53.28580227394353,53.568643555799916,17.20580810650842,9.44624754880984,0.0,nan,438.38753387533876,424.9620596205962,13.425474254742548,53.28580227394353,53.568643555799916,234.0291118562773,234.0291118562773,0.0,1.0,0.5
LCMV,-10,15,case_weighted,369,4,0.7587385717642545,0.7197088180824437,0.6865666181174789,0.8809728183118742,1.898884857924648,53.00931630090769,53.52674812491026,14.640333930073007,6.34961030514376,0.04883612621684053,1.052631557276468,372.0406504065041,359.69647696476966,12.344173441734418,53.00931630090769,53.52674812491026,215.9925180318384,215.30631790945577,0.0815450643776824,1.0,0.5407725321888412
LCMV,-10,20,case_weighted,369,4,0.7661632821588434,0.7200094416238331,0.6866117597884053,0.9444921316165951,1.8516981794853191,52.93486563154691,50.76533323509253,11.34960767809118,4.309277828256918,0.5653385963877879,3.2620953450764603,335.6341463414634,325.0948509485095,10.53929539295393,52.93486563154691,50.76533323509253,55.14695085752502,49.124395279456984,0.8025751072961373,0.5955882352941176,0.6990816712951275
LCMV,-5,-10,case_weighted,369,4,0.7291868549614484,0.6958353270520757,0.6610453160446939,0.5696709585121602,1.9565717472295154,57.89027176991894,61.53518455569897,22.876578064195844,18.572809069543393,0.0,nan,1470.0352303523034,1454.1761517615175,15.859078590785908,57.89027176991894,61.53518455569897,234.0291118562773,234.0291118562773,0.0,1.0,0.5
LCMV,-5,-5,case_weighted,369,4,0.7367028217322779,0.7009211287595595,0.666226710002827,0.6349070100143062,1.9532609972119814,56.32037855256075,56.92400377236599,21.916172205619617,15.499078366178429,0.0,nan,1253.4227642276423,1237.878048780488,15.544715447154472,56.32037855256075,56.92400377236599,234.0291118562773,234.0291118562773,0.0,1.0,0.5
LCMV,-5,0,case_weighted,369,4,0.7423279805112062,0.7051368709543081,0.6706955790070941,0.6778254649499285,1.950091772990869,55.01545739271972,51.96457909608523,20.708661470602973,14.118844007299598,0.0,nan,983.4444444444445,968.3577235772358,15.086720867208673,55.01545739271972,51.96457909608523,234.0291118562773,234.0291118562773,0.0,1.0,0.5
LCMV,-5,5,case_weighted,369,4,0.7469143406759825,0.7144245770104213,0.6809923730434574,0.7207439198855508,1.944525957488114,53.84574365648778,52.036042695799466,19.208050364124574,11.327218838809946,0.0,nan,722.5176151761517,708.1815718157181,14.336043360433605,53.84574365648778,52.036042695799466,234.0291118562773,234.0291118562773,0.0,1.0,0.5
LCMV,-5,10,case_weighted,369,4,0.751432237492771,0.7165395557503017,0.683249647541829,0.8,1.9315461995692988,53.34775929570816,52.19456951522346,17.276700704157538,8.926082980871255,0.0,nan,541.7452574525745,528.1626016260162,13.582655826558266,53.34775929570816,52.19456951522346,234.0291118562773,234.0291118562773,0.0,1.0,0.5
LCMV,-5,15,case_weighted,369,4,0.7609180746436386,0.7196076944875127,0.6863769101090891,0.8915593705293277,1.899388310216544,53.02160247771862,52.30022282708072,14.474653440952313,6.487173922740241,0.07142998552434461,1.4814814509816956,436.5149051490515,424.2059620596206,12.308943089430894,53.02160247771862,52.30022282708072,208.45582385028885,207.55363537029564,0.11587982832618025,0.9926470588235294,0.5542634435748548
LCMV,-5,20,case_weighted,369,4,0.7692387251975241,0.7246391264542357,0.6918116956446801,0.9436337625178827,1.8512340911141363,52.87252906806144,52.14208472681197,11.498119968734553,4.315409545420517,0.5524922544373712,3.194332334607724,363.0081300813008,352.349593495935,10.658536585365853,52.87252906806144,52.14208472681197,55.410321504105625,49.57440733622783,0.8025751072961373,0.6029411764705882,0.7027581418833628
LCMV,0,-10,case_weighted,369,4,0.7402994737339428,0.7040071283121688,0.6698308945810943,0.6506437768240343,1.9505625168464027,57.882519130228545,54.78585935738356,22.532252099695523,15.349968892423094,0.0,nan,1435.1734417344173,1419.330623306233,15.842818428184282,57.882519130228545,54.78585935738356,234.0291118562773,234.0291118562773,0.0,1.0,0.5
LCMV,0,-5,case_weighted,369,4,0.7448968300959391,0.7080968488123732,0.6741667440836642,0.6497854077253219,1.9493350290703269,56.395986028186414,52.92029623888243,22.009731174784516,15.022203263556952,0.0,nan,1310.9728997289974,1295.3875338753387,15.585365853658537,56.395986028186414,52.92029623888243,234.0291118562773,234.0291118562773,0.0,1.0,0.5
LCMV,0,0,case_weighted,369,4,0.7506835000200832,0.7091296153899664,0.6749397535996442,0.6944206008583691,1.9463585581450316,55.41720777517337,50.31592601752866,20.836024496723912,13.604818420541188,0.0,nan,1163.658536585366,1148.5392953929538,15.119241192411923,55.41720777517337,50.31592601752866,234.0291118562773,234.0291118562773,0.0,1.0,0.5
LCMV,0,5,case_weighted,369,4,0.7548037910042058,0.7141792341277534,0.6805264513007039,0.7579399141630903,1.94135019991868,54.44719628875069,49.296052501885356,19.177161503986547,10.807958004007368,0.0,nan,934.9728997289973,920.3604336043361,14.612466124661246,54.44719628875069,49.296052501885356,234.0291118562773,234.0291118562773,0.0,1.0,0.5
LCMV,0,10,case_weighted,369,4,0.7573290686468134,0.714360264338862,0.680629216779789,0.8243204577968526,1.925654188424781,53.65640980258795,49.64632441478717,17.285344197189815,8.607510669358872,0.0,nan,715.8536585365854,702.1165311653117,13.737127371273713,53.65640980258795,49.64632441478717,234.0291118562773,234.0291118562773,0.0,1.0,0.5
LCMV,0,15,case_weighted,369,4,0.7643602150587494,0.71997286786936,0.6866701274427919,0.9110157367668097,1.897436494562244,53.11976354418936,50.55648462564604,14.475824987181628,5.549767292233262,0.07250813423542117,1.111111132099926,546.4769647696477,534.0921409214092,12.384823848238483,53.11976354418936,50.55648462564604,208.42569389438796,207.35682050489797,0.11587982832618025,1.0,0.5579399141630901
LCMV,0,20,case_weighted,369,4,0.7679444075686237,0.7205497865047228,0.687215577350253,0.9464949928469243,1.8483068821660122,52.79899917469679,51.08413316330019,11.337164225491025,3.854002401617203,0.571679819336361,3.601435944452701,416.6720867208672,406.05420054200545,10.617886178861788,52.79899917469679,51.08413316330019,61.04765618264427,54.78545743858828,0.776824034334764,0.5955882352941176,0.6862061348144408
LCMV,5,-10,case_weighted,369,4,0.7518860818932825,0.7117412799301254,0.6780519031274564,0.7533619456366237,1.9469126441814486,56.85687000799262,49.58595763599925,21.844554077371054,12.559545830627734,0.0,nan,1176.4661246612466,1160.7940379403794,15.672086720867208,56.85687000799262,49.58595763599925,234.0291118562773,234.0291118562773,0.0,1.0,0.5
LCMV,5,-5,case_weighted,369,4,0.7515354565862739,0.7087267660366486,0.6745179768156594,0.7570815450643779,1.9443026118260422,55.99141704640925,51.16629475716067,21.182854438294182,11.83053288204487,0.0,nan,1136.880758807588,1121.4471544715448,15.433604336043361,55.99141704640925,51.16629475716067,234.0291118562773,234.0291118562773,0.0,1.0,0.5
LCMV,5,0,case_weighted,369,4,0.7581404651522852,0.7080120389107445,0.6733300321599288,0.7948497854077254,1.9413762079752988,54.937376288384044,47.69824539141963,20.084269931906665,10.750236175707993,0.0,nan,1145.2439024390244,1130.2249322493226,15.018970189701896,54.937376288384044,47.69824539141963,234.0291118562773,234.0291118562773,0.0,1.0,0.5
LCMV,5,5,case_weighted,369,4,0.760002839569145,0.7089887255887962,0.6743238878803899,0.8114449213161661,1.9363447180621607,54.434879825547426,47.50878867447061,18.775842560670572,9.378359895559685,0.0,nan,1035.3495934959349,1020.7913279132791,14.558265582655826,54.434879825547426,47.50878867447061,234.0291118562773,234.0291118562773,0.0,1.0,0.5
LCMV,5,10,case_weighted,369,4,0.7638409586327465,0.7146667897338383,0.6807197579031047,0.8815450643776825,1.9195842354423662,53.80086552081053,48.992057402062464,16.711942458879513,7.539659601858908,0.0,nan,882.6151761517615,868.8536585365854,13.761517615176151,53.80086552081053,48.992057402062464,234.0291118562773,234.0291118562773,0.0,1.0,0.5
LCMV,5,15,case_weighted,369,4,0.7677928593958652,0.7186624753004277,0.6851224227931886,0.9230329041487839,1.8931419582035698,53.189030968107986,50.218904293704476,14.12519065239099,5.089047411769258,0.07907772121058411,1.8047377838020602,684.739837398374,672.30081300813,12.439024390243903,53.189030968107986,51.845543298683,206.68549580415768,205.46937865206627,0.12446351931330472,1.0,0.5622317596566524
LCMV,5,20,case_weighted,369,4,0.7702722416663502,0.7216241503785903,0.68840418203677,0.9530758226037197,1.845041420996629,52.7742752311276,50.93086138443484,11.13622222309428,3.7483099062431204,0.5922788888137815,2.549812793555952,509.88075880758805,499.22222222222223,10.658536585365853,52.7742752311276,51.47097421768511,54.08906083483652,47.99427324116659,0.8068669527896996,0.5367647058823529,0.6718158293360262
LCMV,10,-10,case_weighted,369,4,0.7659584984151736,0.7152340623499812,0.6813435743607664,0.8672389127324751,1.940229197893705,55.36920179863103,48.78582722940403,19.983777447424192,8.444916923457644,0.0,nan,966.4065040650406,951.2872628726287,15.119241192411923,55.36920179863103,49.87870796466582,234.0291118562773,234.0291118562773,0.0,1.0,0.5
LCMV,10,-5,case_weighted,369,4,0.764053500423504,0.712836137151678,0.6787172523429331,0.8618025751072962,1.9373515998770943,55.19543378605102,49.17197677615992,19.766857270180285,8.242144169725512,0.0,nan,990.4607046070461,975.4417344173442,15.018970189701896,55.19543378605102,50.262579343004276,234.0291118562773,234.0291118562773,0.0,1.0,0.5
LCMV,10,0,case_weighted,369,4,0.7627320576602352,0.7063529045072223,0.6711805198367926,0.8824034334763949,1.9351207396960204,54.58377133384348,46.96415136291744,18.967368783123856,8.104525498137113,0.0,nan,1018.0379403794038,1003.2845528455284,14.753387533875339,54.58377133384348,48.06777944842399,234.0291118562773,234.0291118562773,0.0,1.0,0.5
LCMV,10,5,case_weighted,369,4,0.7648737207341892,0.708461358171839,0.6736813932750038,0.9115879828326182,1.926412419417081,54.45606077472335,49.04741901637876,17.343927790849403,6.479488800049433,0.0,nan,990.4823848238483,976.260162601626,14.222222222222221,54.45606077472335,50.138756437263126,234.0291118562773,234.0291118562773,0.0,1.0,0.5
LCMV,10,10,case_weighted,369,4,0.7670870186593978,0.7100164331114286,0.6753470730714775,0.9390557939914164,1.9107783309301318,53.72409218736525,46.58126260970715,15.918443525985007,4.9918174285875185,0.0,nan,940.1680216802168,926.5636856368563,13.604336043360433,53.72409218736525,48.24009313401308,234.0291118562773,234.0291118562773,0.0,1.0,0.5
LCMV,10,15,case_weighted,369,4,0.7700104203683223,0.7148128278565373,0.6806691165420939,0.9567954220314735,1.882463022708605,53.20064326357447,49.651140613682195,13.384667256058421,3.8638204741134032,0.13352384321759925,0.34641016796653873,791.1056910569106,778.8970189701897,12.208672086720867,53.20064326357447,51.82669189678067,187.78919305335455,185.4699298955212,0.21030042918454936,1.0,0.6051502145922747
LCMV,10,20,case_weighted,369,4,0.7720909636200692,0.7199601186303749,0.6864917499732626,0.9676680972818313,1.8363276488917217,52.893676193629425,49.43525167383307,10.733981118647133,2.9451006087602947,0.6213149882703433,1.8293380648460575,622.9891598915989,612.2411924119241,10.747967479674797,52.893676193629425,51.068825657748505,47.26292161826164,40.438202577679036,0.8369098712446352,0.6029411764705882,0.7199255238576117
LCMV,15,-10,case_weighted,369,4,0.7705500697375549,0.7164330790824704,0.6824481359480677,0.9547925608011446,1.9264994562447477,54.07359070108858,47.920815378979604,17.30165357264453,4.084444988844838,0.03695752367366254,1.0101525775800735,794.8726287262873,780.7073170731708,14.16531165311653,54.07359070108858,51.76375955402703,222.06992474483692,221.07530791852224,0.055793991416309016,1.0,0.5278969957081545
LCMV,15,-5,case_weighted,369,4,0.768837617908986,0.7123484438880315,0.6778298862134756,0.9419170243204578,1.925208589088808,54.16852292623102,48.14368936185249,17.106033656118388,4.150446350364587,0.034649892601371975,2.4387240549408498,847.2140921409214,833.1436314363143,14.070460704607045,54.16852292623102,50.88536226000034,222.0954039592372,221.22184069223687,0.055793991416309016,1.0,0.5278969957081545
LCMV,15,0,case_weighted,369,4,0.7697258757190903,0.7126415878135348,0.6782234559324273,0.9550786838340485,1.920092652981759,53.599651024678685,47.89749434095531,16.45586837557772,3.6395779791867313,0.03287245647724326,1.08785662200931,865.9376693766937,852.1138211382114,13.823848238482384,53.599651024678685,50.64279843410166,222.97844193265982,222.06194729693215,0.05150214592274678,1.0,0.5257510729613734
LCMV,15,5,case_weighted,369,4,0.7717747835568168,0.7131977259446718,0.6787354371049052,0.9668097281831187,1.912825843119778,53.759478924640355,46.22290193527362,15.657831302801457,3.185375463987374,0.04500991815388377,0.8838834711288605,888.8563685636857,875.2628726287263,13.59349593495935,53.759478924640355,49.54690565068961,220.10421212640085,219.06647434035676,0.06437768240343347,0.9926470588235294,0.5285123706134814
LCMV,15,10,case_weighted,369,4,0.769440182379517,0.708077393769169,0.6730859473789496,0.9739628040057224,1.8981886447213472,54.05078370418231,46.95581172461915,14.140817954676592,2.3617060394221627,0.06917951805884326,0.0,862.7018970189702,849.8943089430894,12.807588075880759,54.05078370418231,50.26684358535647,209.80841086085266,208.21775464622522,0.11158798283261803,0.9926470588235294,0.5521175208280737
LCMV,15,15,case_weighted,369,4,0.7715399747823951,0.7126141247833635,0.678156566877062,0.9839771101573676,1.86881357893515,53.46635796198621,47.744382142665096,11.869247303248034,1.4506004063804017,0.2535485975437441,0.4116588346738927,836.5040650406504,824.8482384823848,11.655826558265582,53.46635796198621,50.491944527821616,147.40679963361833,142.87733113885136,0.3905579399141631,0.9705882352941176,0.6805730876041404
LCMV,15,20,case_weighted,369,4,0.7722516557574804,0.716542536883229,0.6825356190817975,0.9848354792560803,1.8244765503992688,52.900517537558585,49.703100552621684,9.636476853731562,1.4607320720697825,0.6407594551724094,0.7129051487591542,715.959349593496,705.5934959349594,10.365853658536585,52.900517537558585,51.878038739095494,36.12591709668696,28.41567520372809,0.8841201716738197,0.5588235294117647,0.7214718505427922
LCMV,20,-10,case_weighted,369,4,0.7728598905793669,0.7166400943251382,0.682610819383322,0.9882689556509299,1.8939858491930117,53.12633793888928,46.5955008502427,13.05808676253804,1.3540676771574789,0.18824394042359668,1.0998100897085525,671.1978319783198,659.1029810298103,12.094850948509485,53.12633793888928,52.12451592416703,173.88743439025387,169.87519272037625,0.27467811158798283,0.9338235294117647,0.6042508204998738
LCMV,20,-5,case_weighted,369,4,0.7729318614377594,0.7155094746225652,0.6813070988040504,0.9831187410586552,1.894048364364504,53.433034290423,46.69614908624903,13.220774332354045,1.448116506967577,0.18596238462242504,0.832632462315998,706.6883468834689,694.5040650406504,12.184281842818429,53.433034290423,51.11698596577772,170.21595157518615,165.9611398843658,0.2918454935622318,0.9485294117647058,0.6201874526634688
LCMV,20,0,case_weighted,369,4,0.77367142094362,0.7156305030511538,0.6813803650268908,0.987982832618026,1.8918162621836263,53.532985426668695,46.57871365859667,12.730369125257495,1.2283624128594852,0.18570008126032986,0.7133091566344321,741.5420054200542,729.5040650406504,12.037940379403794,53.532985426668695,50.44937084851928,170.12744569856014,165.81460711323112,0.2918454935622318,0.9558823529411765,0.6238639232517041
LCMV,20,5,case_weighted,369,4,0.7742288412169888,0.7143326215870269,0.6798933150554439,0.9896995708154506,1.88066038996343,53.61307690047,45.97466420206265,12.3024348378653,0.9147514458241032,0.19587838009952588,0.5317259974039186,763.7777777777778,752.0081300813008,11.769647696476964,53.61307690047,49.303061505677064,168.0788486456889,163.8664693926569,0.30042918454935624,0.9411764705882353,0.6208028275687958
LCMV,20,10,case_weighted,369,4,0.7741507706323064,0.7136286064306548,0.6791944746686251,0.9911301859799714,1.867468520731583,53.2840877123501,46.94982084070377,11.21308172618206,0.7884820019134933,0.22678139916266818,0.6726525676199986,774.0840108401084,762.7696476964769,11.314363143631436,53.2840877123501,50.81281505046487,156.35201589187838,151.7705494668813,0.351931330472103,0.9411764705882353,0.6465539005301691
LCMV,20,15,case_weighted,369,4,0.7716205637590757,0.7107248903732828,0.6760305081285185,0.9957081545064378,1.8406148071104969,53.05983013264356,46.94305636246931,9.588753104854048,0.5888991020010871,0.43689266622595163,0.46427183308615955,772.7506775067751,762.1463414634146,10.604336043360433,53.05983013264356,49.15056144204226,87.43019176616886,80.62126761301027,0.6566523605150214,0.875,0.7658261802575107
LCMV,20,20,case_weighted,369,4,0.7698058947173523,0.7093330353401083,0.6744485172577246,0.9954220314735336,1.8013521192592807,53.119650665046315,48.30398274334448,7.851135691910747,0.5965448390540946,0.6743540576041039,0.17401941484101302,754.4010840108401,744.7831978319783,9.617886178861788,53.119650665046315,51.591153170122055,22.674968169093248,15.498486498192024,0.9356223175965666,0.5588235294117647,0.7472229235041656
MNE,-10,-10,case_weighted,369,4,0.5876229382565513,0.7157517603366406,0.719638723685175,0.5247496423462089,1.9510560877927594,74.45668148139575,74.1526095158096,24.657480396020382,25.373918468976427,0.24145196229048857,24.315694220103232,726.3604336043361,710.3685636856369,15.991869918699187,74.45668148139575,74.1526095158096,202.51586249464629,200.72082947898164,0.15021459227467812,0.03676470588235294,0.09348964907851554
MNE,-10,-5,case_weighted,369,4,0.6405201035890927,0.7746672279866573,0.7728341573229499,0.540200286123033,1.9360392984726285,72.2264467427107,77.27475629431792,24.344642615429162,24.02557614817071,0.20654004773532011,23.684066398087733,265.55826558265585,249.5691056910569,15.989159891598916,72.2264467427107,77.27475629431792,204.27855167258994,201.96122835657604,0.14163090128755365,0.11029411764705882,0.12596250946730625
MNE,-10,0,case_weighted,369,4,0.7054574360904039,0.8376923473067985,0.8354827750483016,0.5811158798283262,1.915217786679025,68.0241552090196,71.40169475233263,24.06679330958204,23.02046642701445,0.19540069602856455,21.863162556761374,174.07588075880759,158.10840108401084,15.967479674796747,68.0241552090196,71.40169475233263,198.750596295324,196.27500119818214,0.16738197424892703,0.16911764705882354,0.1682498106538753
MNE,-10,5,case_weighted,369,4,0.7706480153863852,0.8889775110986943,0.8865897228907831,0.5868383404864093,1.8837582600909633,58.211872656318846,57.28000183462074,23.58275825340797,22.200843103372467,0.2221919765515131,21.638658792989208,180.05420054200542,164.3929539295393,15.661246612466124,58.211872656318846,57.80138563999435,197.41121797424387,194.93209141066657,0.17167381974248927,0.25,0.21083690987124465
MNE,-10,10,case_weighted,369,4,0.8105128720092474,0.9176916204087722,0.9163461191672342,0.6180257510729614,1.8420520260413218,38.985695231804954,38.07727029043399,22.88676585576164,21.196374539543815,0.2736717747032729,20.95466040950396,265.75880758807585,251.14634146341464,14.612466124661246,38.985695231804954,38.65529932160167,190.49845510527015,187.90076157988983,0.2017167381974249,0.3161764705882353,0.25894660439283007
MNE,-10,15,case_weighted,369,4,0.8318585879843435,0.925891934064109,0.9250761435387377,0.6460658082975681,1.809615948310894,24.542878574375038,17.94319531164048,21.899084796296904,21.10535625962829,0.29928077610468695,20.936102941143183,326.13279132791325,313.82655826558266,12.306233062330623,24.542878574375038,26.22967588709853,191.6655214112132,189.8603992667146,0.19313304721030042,0.2867647058823529,0.23994887654632668
MNE,-10,20,case_weighted,369,4,0.840739212603315,0.9297264927581657,0.9291000543884246,0.6500715307582262,1.7965570065255247,21.66178166609256,14.913344395403465,21.45969179107236,20.322728374719016,0.30779384096712836,20.25190083416612,328.6449864498645,318.47425474254743,10.170731707317072,21.66178166609256,27.840528316398974,184.01463175626418,182.04978891905347,0.22746781115879827,0.27941176470588236,0.25343978793234034
MNE,-5,-10,case_weighted,369,4,0.6196956631890199,0.7546785265309182,0.7636084340384821,0.5513590844062947,1.9347329858436064,72.8437708864933,64.78419039256516,24.458611502445983,26.060705587913617,0.2422456764334628,23.717173204568613,1324.2737127371274,1308.3170731707316,15.956639566395664,72.8437708864933,64.78419039256516,207.83529359440328,206.73620879269404,0.12446351931330472,0.15441176470588236,0.13943764200959355
MNE,-5,-5,case_weighted,369,4,0.6768995347609885,0.8110812246250461,0.8132149431178076,0.588555078683834,1.915222267160108,68.47283884967142,62.489758852655015,24.167256685796893,24.384395744977876,0.24141552604436756,22.5856475451119,610.69918699187,594.7371273712737,15.962059620596206,68.47283884967142,62.489758852655015,194.9205409012375,192.84185063790946,0.18454935622317598,0.14705882352941177,0.16580408987629386
MNE,-5,0,case_weighted,369,4,0.7313985044108677,0.8594202528753774,0.8578596160615364,0.6005722460658083,1.8930711210104216,61.5436265008494,59.17046130240847,23.75490846990923,22.78217832724247,0.224473211522677,21.525715521779315,262.4552845528455,246.5880758807588,15.86720867208672,61.5436265008494,59.17046130240847,193.85116230050784,191.33095519846447,0.1888412017167382,0.2647058823529412,0.22677354203483968
MNE,-5,5,case_weighted,369,4,0.7809755844555936,0.8978427789275116,0.8960052937835894,0.6314735336194565,1.864466569101516,53.089949926743785,51.637184789991714,23.3234134007532,21.683707859026654,0.22644269107070344,20.72483123237592,200.2439024390244,184.73712737127371,15.506775067750677,53.089949926743785,51.637184789991714,191.82886208188657,189.17186479524517,0.19742489270386265,0.3235294117647059,0.26047715223428425
MNE,-5,10,case_weighted,369,4,0.815393908440914,0.9207930048745709,0.9193668593227926,0.6323319027181689,1.8311566329977,39.03122846851194,34.647357415226004,22.690775707874945,20.686537172166968,0.2602291531664956,20.88295612275227,231.84823848238483,217.4227642276423,14.425474254742548,39.03122846851194,35.823650951751375,190.4895570700818,188.02284057605655,0.2017167381974249,0.33088235294117646,0.2662995455693007
MNE,-5,15,case_weighted,369,4,0.8376980673159155,0.9301484591649312,0.9289874323288425,0.6572246065808298,1.8034528997850503,25.79718088926789,20.71155065983411,21.868029420772384,20.11128909738987,0.2870451471834244,20.260697667584516,294.7371273712737,281.85636856368563,12.880758807588077,25.79718088926789,26.37484874469543,186.1647278915588,183.96265389113648,0.21888412017167383,0.34558823529411764,0.2822361777328957
