method,eeg_snr_db,meg_snr_db,scenario,aggregation,case_count,scenario_count,auc,auc_tie_corrected,surface_auc_tie_corrected,deep_auc_tie_corrected,rmse,surface_sd_mm,surface_dle_mm,deep_sd_mm,deep_dle_mm,deep_score,deep_peak_distance_mm,active_count,surface_active_count,deep_active_count,surface_sd_mm_penalized,surface_dle_mm_penalized,deep_sd_mm_penalized,deep_dle_mm_penalized,deep_sensitivity,deep_specificity,deep_balanced_accuracy
MNE,-10,20,deep_plus_surface,case_weighted_within_scenario,136,1,0.7961580324882446,0.9311249496941603,0.9420386452729412,0.6137254901960785,1.8054629006278997,22.001980399288097,14.538032031596188,22.4747142551889,21.779467911465,0.26689593868885536,21.822540441623104,301.30882352941177,290.84558823529414,10.463235294117647,22.001980399288097,14.538032031596188,187.21936342532533,185.44937478853475,0.21323529411764705,nan,nan
MNE,-10,20,deep_plus_two_surface,case_weighted_within_scenario,67,1,0.8460831376506023,0.8756875447777048,0.8796231879073543,0.618905472636816,1.8054981679999063,21.13236268280791,16.77799076042105,22.8755752025989,22.185080747071133,0.24913029305448983,21.8513392388573,319.97014925373134,308.3731343283582,11.597014925373134,21.13236268280791,81.62907168455726,204.84699727408872,203.52312193670764,0.13432835820895522,nan,nan
MNE,-10,20,surface_only,case_weighted_within_scenario,136,1,0.8528507853649385,0.9404870518479574,0.9405360962556115,nan,1.7603911471998819,21.582399637897552,14.644256912476727,nan,nan,0.2514811895930047,nan,296.83088235294116,287.3897058823529,9.441176470588236,21.582399637897552,14.644256912476727,nan,nan,nan,0.27941176470588236,nan
MNE,-5,-10,deep_only,case_weighted_within_scenario,30,1,0.436,0.8182883002795154,nan,0.7644444444444446,1.9797981758568044,nan,nan,22.67141486358828,17.19241807038703,0.28575868394619724,13.968097000216153,262.1333333333333,246.13333333333333,16.0,nan,nan,170.91976213040465,165.89906774087817,0.3,nan,nan
MNE,-5,-10,deep_plus_surface,case_weighted_within_scenario,136,1,0.5704888773231581,0.7520541070563037,0.7820322673958056,0.5186274509803921,1.9377542643719323,77.85501743766066,68.4064653884195,24.734434161518752,27.339715410897423,0.2441705058181697,25.301255332546983,1324.0294117647059,1308.1029411764705,15.926470588235293,77.85501743766066,68.4064653884195,212.3666714123733,211.58750093859302,0.10294117647058823,nan,nan
MNE,-5,-10,deep_plus_two_surface,case_weighted_within_scenario,67,1,0.6877426035579584,0.6792564622685289,0.6926104053455389,0.5223880597014926,1.9381599969361671,52.54054715078069,56.10295977346314,24.698969973070366,27.435381552092707,0.24170660004211225,24.866980916889734,1667.44776119403,1651.4626865671642,15.985074626865671,52.54054715078069,56.10295977346314,215.16661539553817,215.1740968481003,0.08955223880597014,nan,nan
MNE,-5,-10,surface_only,case_weighted_within_scenario,136,1,0.675900426194233,0.7804278363961366,0.7801615706990059,nan,1.9200825496417697,77.83484779336084,65.4386981281802,nan,nan,0.23098796390786205,nan,1389.75,1373.7867647058824,15.963235294117647,77.83484779336084,65.4386981281802,nan,nan,nan,0.15441176470588236,nan
MNE,-5,-5,deep_only,case_weighted_within_scenario,30,1,0.5790000000000002,0.9007941789786591,nan,0.8111111111111113,1.9724876764372357,nan,nan,21.764620713743778,12.100774952606896,0.28955338355995897,9.574027279413826,154.3,138.3,16.0,nan,nan,120.59331065103375,113.40699987561261,0.5333333333333333,nan,nan
MNE,-5,-5,deep_plus_surface,case_weighted_within_scenario,136,1,0.6209996733959822,0.8041623470062035,0.8252503002032144,0.5558823529411764,1.9188575920198891,73.37485745289565,68.89285586839841,24.466909445391185,25.555743866373305,0.23664536557411586,24.1555056316619,598.1323529411765,582.1911764705883,15.941176470588236,73.37485745289565,68.89285586839841,207.594638034852,206.07474105216147,0.125,nan,nan
MNE,-5,-5,deep_plus_two_surface,case_weighted_within_scenario,67,1,0.722195481894912,0.7338252416768309,0.7422033029901894,0.5552238805970149,1.9190059965449886,50.66190261071523,50.6807312148087,24.63481345977854,27.506862599624906,0.2524731923126892,25.22516856302448,715.7611940298508,699.7611940298508,16.0,50.66190261071523,50.6807312148087,202.47486474205166,201.5489017801578,0.14925373134328357,nan,nan
MNE,-5,-5,surface_only,case_weighted_within_scenario,136,1,0.732079966602883,0.8362704127359626,0.8361632616835069,nan,1.8970908235716442,72.34532559946234,61.90434457026239,nan,nan,0.2301195147098745,nan,672.1838235294117,656.2279411764706,15.955882352941176,72.34532559946234,61.90434457026239,nan,nan,nan,0.14705882352941177,nan
MNE,-5,0,deep_only,case_weighted_within_scenario,30,1,0.7666666666666667,0.955095612050224,nan,0.8711111111111112,1.9623591279280161,nan,nan,20.587255603051812,11.29163969787161,0.32955861385092056,9.438146985931168,127.23333333333333,111.23333333333333,16.0,nan,nan,127.16415847009105,120.20138195795093,0.5,nan,nan
MNE,-5,0,deep_plus_surface,case_weighted_within_scenario,136,1,0.6660835743545549,0.858111772729636,0.8730286617341064,0.5455882352941177,1.8971963569964785,66.02042153340312,60.46389035758811,24.25203231281924,24.96699403937623,0.22012359698169046,24.28360381925426,260.24264705882354,244.38970588235293,15.852941176470589,66.02042153340312,60.46389035758811,204.32248028336858,202.57551168737035,0.13970588235294118,nan,nan
MNE,-5,0,deep_plus_two_surface,case_weighted_within_scenario,67,1,0.7564457649000635,0.7844139506249581,0.7890958514769287,0.591044776119403,1.8960511959299275,46.837293119724606,52.54781821005533,24.164173296326567,23.492345820241475,0.2198930081691626,21.33995802355323,281.4776119402985,265.6119402985075,15.865671641791044,46.837293119724606,52.54781821005533,202.45580213996237,200.355246463005,0.14925373134328357,nan,nan
MNE,-5,0,surface_only,case_weighted_within_scenario,136,1,0.776594233581518,0.8765755085765062,0.8765668367652069,nan,1.8721936407071977,64.31186335458511,61.13965788831459,nan,nan,0.20789864631982646,nan,285.125,269.2720588235294,15.852941176470589,64.31186335458511,61.13965788831459,nan,nan,nan,0.2647058823529412,nan
MNE,-5,5,deep_only,case_weighted_within_scenario,30,1,0.8943333333333333,0.9791694396379609,nan,0.8955555555555557,1.9494673235867512,nan,nan,18.7109303149852,9.820235192513845,0.43127635955532473,9.104813704088077,116.83333333333333,101.83333333333333,15.0,nan,nan,125.68935447547683,118.72997742112447,0.5,nan,nan
MNE,-5,5,deep_plus_surface,case_weighted_within_scenario,136,1,0.7075388512272403,0.896492730504566,0.9081103024445217,0.5877450980392157,1.8703154779314157,56.784357703067734,57.834553561132005,23.96807791447433,23.159855252271708,0.21556149266785263,22.974096792762623,209.8308823529412,194.26470588235293,15.566176470588236,56.784357703067734,57.834553561132005,198.08468134192591,195.80890443120958,0.16911764705882354,nan,nan
MNE,-5,5,deep_plus_two_surface,case_weighted_within_scenario,67,1,0.7918829773864022,0.8292622691129825,0.8327436230802596,0.6019900497512438,1.8689912280153826,42.474136111813266,45.84539821904023,24.080131590409408,23.999351657743915,0.2056192267431313,21.36215077918253,196.2089552238806,180.46268656716418,15.746268656716419,42.474136111813266,45.84539821904023,208.7451875867664,207.24080853752082,0.11940298507462686,nan,nan
MNE,-5,5,surface_only,case_weighted_within_scenario,136,1,0.8240334368552974,0.9150391092347219,0.9150659611309154,nan,1.8376384339349539,54.62539160336355,48.29312263836428,nan,nan,0.20239861046920637,nan,211.0441176470588,195.60294117647058,15.441176470588236,54.62539160336355,48.29312263836428,nan,nan,nan,0.3235294117647059,nan
MNE,-5,10,deep_only,case_weighted_within_scenario,30,1,0.9646666666666666,0.9917875682150937,nan,0.8911111111111113,1.9303872577317163,nan,nan,15.586930033352951,10.714289457352136,0.7104398735030611,10.714289457352136,313.6666666666667,301.8,11.866666666666667,nan,nan,138.13059884791167,134.28316340003556,0.43333333333333335,nan,nan
MNE,-5,10,deep_plus_surface,case_weighted_within_scenario,136,1,0.7503161584208083,0.9210742243055499,0.9312911955484234,0.5838235294117647,1.837284193383694,40.89543277415129,32.321754159990014,23.64654493159017,22.445416374977622,0.23308991956425146,22.157152313155546,229.48529411764707,214.77205882352942,14.713235294117647,40.89543277415129,32.321754159990014,193.161716116865,190.7581570125893,0.19117647058823528,nan,nan
MNE,-5,10,deep_plus_two_surface,case_weighted_within_scenario,67,1,0.8181816151945042,0.8630106520797372,0.8667524327127464,0.6149253731343284,1.835731166509509,33.35049080929561,43.39378680986328,23.931533257283757,21.581460453692284,0.21336185168175129,22.849662362560604,206.044776119403,190.83582089552237,15.208955223880597,33.35049080929561,49.08439352766667,208.50978268653824,206.5330984851936,0.11940298507462686,nan,nan
MNE,-5,10,surface_only,case_weighted_within_scenario,136,1,0.846170488613497,0.9333175261571082,0.9333628656182876,nan,1.8008863337344139,39.96562286263359,32.79268191567211,nan,nan,0.21114623669065805,nan,228.875,214.55882352941177,14.316176470588236,39.96562286263359,32.79268191567211,nan,nan,nan,0.33088235294117646,nan
MNE,-5,15,deep_only,case_weighted_within_scenario,30,1,0.9749999999999999,0.9952260526199034,nan,0.8844444444444446,1.9119002157930016,nan,nan,14.127256707531194,9.998867930619872,0.8694124208454572,9.998867930619872,658.8666666666667,649.1666666666666,9.7,nan,nan,123.19775287241747,119.01455591094054,0.5,nan,nan
MNE,-5,15,deep_plus_surface,case_weighted_within_scenario,136,1,0.7838757683171123,0.9295271372308581,0.9393815186282823,0.6132352941176471,1.8098268683736327,26.476840753405607,18.264506112342186,22.914662116999807,22.022838843210863,0.2433741319744609,22.432588511578786,267.3235294117647,254.21323529411765,13.110294117647058,26.476840753405607,18.264506112342186,193.7682366537408,192.11199570493383,0.18382352941176472,nan,nan
MNE,-5,15,deep_plus_two_surface,case_weighted_within_scenario,67,1,0.8451367995585268,0.8762288089023553,0.8793837016408075,0.6447761194029851,1.8108036374053071,23.882926625628535,31.51367253404639,23.209538894060532,20.759078195471123,0.23778207153127034,20.446932553042995,269.43283582089555,255.28358208955223,14.149253731343284,23.882926625628535,58.71723901016698,198.92490787540208,196.50194423038192,0.16417910447761194,nan,nan
MNE,-5,15,surface_only,case_weighted_within_scenario,136,1,0.8575685057207667,0.9429777867162352,0.9430304780595373,nan,1.7695354098670866,26.0605727579525,18.55180793744138,nan,nan,0.22652210253086832,nan,254.2941176470588,241.56617647058823,12.727941176470589,26.0605727579525,18.55180793744138,nan,nan,nan,0.34558823529411764,nan
MNE,-5,20,deep_only,case_weighted_within_scenario,30,1,0.9743333333333334,0.9946803318692046,nan,0.8911111111111113,1.9026836990115492,nan,nan,13.7023157033285,9.665534617308086,0.83620782138827,9.665534617308086,561.3,552.2333333333333,9.066666666666666,nan,nan,122.9623605024897,118.68122259762876,0.5,nan,nan
MNE,-5,20,deep_plus_surface,case_weighted_within_scenario,136,1,0.7971747694454644,0.9326810223049474,0.9430914783276362,0.6191176470588236,1.7981749136424896,21.47509201577069,15.419919064252477,22.486334087959616,22.051728546994262,0.25420463057939174,22.051728546994262,273.3014705882353,262.65441176470586,10.647058823529411,21.47509201577069,15.419919064252477,193.66303343232244,192.1855251064765,0.18382352941176472,nan,nan
MNE,-5,20,deep_plus_two_surface,case_weighted_within_scenario,67,1,0.8489949841741607,0.8784753146849554,0.8822219408852655,0.6248756218905474,1.8000804145813947,20.661401408093283,20.053740178665073,22.964444887514166,21.376127913470796,0.24163236207244632,21.59246965242563,280.8059701492537,268.7910447761194,12.014925373134329,20.661401408093283,74.34599866402938,211.51952548934906,209.7275628591872,0.1044776119402985,nan,nan
MNE,-5,20,surface_only,case_weighted_within_scenario,136,1,0.8569550390854985,0.9436856107674951,0.943735068473597,nan,1.7546146719187674,21.103745395938994,15.589690239845735,nan,nan,0.2370292834887176,nan,270.0220588235294,260.0147058823529,10.007352941176471,21.103745395938994,15.589690239845735,nan,nan,nan,0.3161764705882353,nan
MNE,0,-10,deep_only,case_weighted_within_scenario,30,1,0.5736666666666667,0.8523936288211545,nan,0.8444444444444447,1.9740201903429553,nan,nan,21.47154512017,13.943883744514842,0.4627879291518692,9.917987811482393,759.0333333333333,743.0333333333333,16.0,nan,nan,113.63003134330309,107.24324894067482,0.5666666666666667,nan,nan
MNE,0,-10,deep_plus_surface,case_weighted_within_scenario,136,1,0.5738537751053072,0.7790082842994852,0.8147632643762267,0.5504901960784314,1.917373947443819,75.09388516517966,59.03007782982556,24.62816054367407,25.429265565097936,0.2108514592370334,23.337476983907504,1451.1985294117646,1435.3455882352941,15.852941176470589,75.09388516517966,59.03007782982556,203.0148662960845,201.27689008865542,0.14705882352941177,nan,nan
MNE,0,-10,deep_plus_two_surface,case_weighted_within_scenario,67,1,0.6991490479946645,0.7049860065072814,0.7213266263451522,0.5691542288557215,1.917815862172126,51.140709327272575,52.214816136995424,24.577680374661767,26.230426806351534,0.19105860092993351,23.778594491053184,1678.8955223880596,1662.9850746268658,15.91044776119403,51.140709327272575,52.214816136995424,202.50771255545527,201.20721725429567,0.14925373134328357,nan,nan
MNE,0,-10,surface_only,case_weighted_within_scenario,136,1,0.7265556930254273,0.8191603639809666,0.8188560214759505,nan,1.893525796878897,74.44134423654268,66.38428104492323,nan,nan,0.19300218620909818,nan,1446.375,1430.5955882352941,15.779411764705882,74.44134423654268,66.38428104492323,nan,nan,nan,0.35294117647058826,nan
MNE,0,-5,deep_only,case_weighted_within_scenario,30,1,0.7196666666666668,0.9398908558498601,nan,0.8844444444444446,1.964797320862974,nan,nan,20.818088297347593,9.909551624466042,0.4492162700983956,7.7227255627205444,237.86666666666667,221.86666666666667,16.0,nan,nan,112.91842724570547,104.26610789071394,0.5666666666666667,nan,nan
MNE,0,-5,deep_plus_surface,case_weighted_within_scenario,136,1,0.6335213051551607,0.8359223098910054,0.8641443733833176,0.592156862745098,1.8949481683347007,66.50047591129983,45.27264414138775,24.25847519537593,25.319064004531157,0.25260901540935593,23.720321540437713,1008.8235294117648,993.0514705882352,15.772058823529411,66.50047591129983,45.27264414138775,202.7969113580777,201.37545060839835,0.14705882352941177,nan,nan
MNE,0,-5,deep_plus_two_surface,case_weighted_within_scenario,67,1,0.7322112191755002,0.7594012693146468,0.7727359786274463,0.580099502487562,1.8958079709094542,47.67233575961171,41.99270928149212,24.46524667211376,24.794479550627628,0.2418124504923468,23.042037451358453,1239.8805970149253,1224.089552238806,15.791044776119403,47.67233575961171,41.99270928149212,205.90258673960017,203.87677615048005,0.13432835820895522,nan,nan
MNE,0,-5,surface_only,case_weighted_within_scenario,136,1,0.7775088598114736,0.8671885410326545,0.8670393574062095,nan,1.8671715246971945,65.99917939145905,47.60299476399201,nan,nan,0.23683222350360977,nan,1088.1838235294117,1072.5220588235295,15.661764705882353,65.99917939145905,47.60299476399201,nan,nan,nan,0.25735294117647056,nan
MNE,0,0,deep_only,case_weighted_within_scenario,30,1,0.8283333333333334,0.968512356360087,nan,0.8800000000000002,1.9544167197048166,nan,nan,19.878388771234494,10.486901871949248,0.44314631235141816,10.486901871949248,183.6,167.66666666666666,15.933333333333334,nan,nan,140.76677885938852,133.94983007473547,0.43333333333333335,nan,nan
MNE,0,0,deep_plus_surface,case_weighted_within_scenario,136,1,0.679281615434399,0.8776608231803266,0.8974505034181989,0.6014705882352942,1.8699017320061675,55.36770683362757,44.479652349513465,23.860569242368285,24.98845897949069,0.2500885222125173,23.690723593334617,429.4485294117647,413.94117647058823,15.507352941176471,55.36770683362757,44.479652349513465,202.7732360619538,201.3049377517642,0.14705882352941177,nan,nan
MNE,0,0,deep_plus_two_surface,case_weighted_within_scenario,67,1,0.7731622504557001,0.8124494918442788,0.8206613144767836,0.5990049751243781,1.8683592854027253,40.14895464090081,40.50231061088896,24.10346340487052,23.5826971079931,0.2489756784283286,21.558261789488228,505.3134328358209,489.56716417910445,15.746268656716419,40.14895464090081,40.50231061088896,196.20405161004143,194.58465666162118,0.1791044776119403,nan,nan
MNE,0,0,surface_only,case_weighted_within_scenario,136,1,0.811021029523919,0.8998684876179582,0.8998365157131742,nan,1.8362819357703581,53.50491734361129,43.81270582432602,nan,nan,0.23816026199672471,nan,479.25735294117646,463.8897058823529,15.367647058823529,53.50491734361129,43.81270582432602,nan,nan,nan,0.2647058823529412,nan
MNE,0,5,deep_only,case_weighted_within_scenario,30,1,0.9253333333333333,0.98586450153068,nan,0.8933333333333333,1.9408720817986245,nan,nan,18.275619475089584,9.40602155267232,0.5447659902831352,9.40602155267232,177.83333333333334,163.03333333333333,14.8,nan,nan,117.94168168271874,110.88025217844293,0.5333333333333333,nan,nan
MNE,0,5,deep_plus_surface,case_weighted_within_scenario,136,1,0.7243031840048495,0.9083569627762279,0.921718428326498,0.6161764705882353,1.8418720366575498,45.73981732026133,36.84103984081383,23.5597826470861,23.210548695587484,0.2276045817389603,22.136318836832373,243.8308823529412,228.72058823529412,15.110294117647058,45.73981732026133,36.84103984081383,202.49000832783193,200.78117993716313,0.14705882352941177,nan,nan
MNE,0,5,deep_plus_two_surface,case_weighted_within_scenario,67,1,0.8071534926934546,0.8479566960598293,0.852233960281545,0.6258706467661692,1.8411535749483576,34.37202813279096,40.17553231577635,23.7235691119068,21.820123033607633,0.23579597022540816,20.931353241680355,253.46268656716418,238.02985074626866,15.432835820895523,34.37202813279096,40.17553231577635,205.477404641965,203.67237562478175,0.13432835820895522,nan,nan
MNE,0,5,surface_only,case_weighted_within_scenario,136,1,0.836933386264955,0.9247060386359438,0.9247324569448324,nan,1.8051212208556464,43.0816050256309,37.90328073731045,nan,nan,0.2235514319309307,nan,262.54411764705884,247.74264705882354,14.801470588235293,43.0816050256309,37.90328073731045,nan,nan,nan,0.3602941176470588,nan
MNE,0,10,deep_only,case_weighted_within_scenario,30,1,0.9703333333333334,0.9938639691201917,nan,0.9044444444444445,1.9221889328200708,nan,nan,15.986879099259149,9.242884926980325,0.7253201364277845,7.966742502953972,258.1333333333333,245.53333333333333,12.6,nan,nan,116.49520073542044,110.82306129658576,0.5333333333333333,nan,nan
MNE,0,10,deep_plus_surface,case_weighted_within_scenario,136,1,0.7658750602752984,0.9259381347377064,0.9359652107705211,0.6308823529411764,1.8185792098562001,36.416252720922756,26.924051286604186,23.03088406683449,20.95850778710998,0.22067247582658234,20.51133008079439,217.71323529411765,203.14705882352942,14.566176470588236,36.416252720922756,26.924051286604186,198.909074287819,197.12734376097004,0.16176470588235295,nan,nan
MNE,0,10,deep_plus_two_surface,case_weighted_within_scenario,67,1,0.8319857615201977,0.8724216702005922,0.8758573072497587,0.6447761194029852,1.8147236798559427,28.612052327906287,34.66710773263139,23.477347211506405,20.123638470274106,0.2149780442359849,20.025729326360253,201.28358208955223,186.37313432835822,14.91044776119403,28.612052327906287,34.66710773263139,205.25929616605492,202.8908729440648,0.13432835820895522,nan,nan
MNE,0,10,surface_only,case_weighted_within_scenario,136,1,0.8525842814160923,0.939212409883713,0.9392618291616717,nan,1.773921227761296,34.01983884008646,24.949688702891702,nan,nan,0.20641265589947616,nan,217.19117647058823,203.4485294117647,13.742647058823529,34.01983884008646,24.949688702891702,nan,nan,nan,0.4338235294117647,nan
MNE,0,15,deep_only,case_weighted_within_scenario,30,1,0.9849999999999999,0.9964284129730689,nan,0.9022222222222224,1.9050287548408849,nan,nan,14.465877725136712,9.332201265689804,0.9085598806672739,9.332201265689804,534.8666666666667,524.4,10.466666666666667,nan,nan,123.32138803174435,118.3478892460105,0.5,nan,nan
MNE,0,15,deep_plus_surface,case_weighted_within_scenario,136,1,0.7926547897110093,0.9347952097183583,0.9438045211688793,0.6372549019607844,1.7968628747349062,25.689089242704995,20.059599917350564,22.83238708550167,21.311071903675693,0.2295112142398039,21.030357742982428,223.625,210.5808823529412,13.044117647058824,25.689089242704995,20.059599917350564,197.19077825513224,195.40654147900364,0.16911764705882354,nan,nan
MNE,0,15,deep_plus_two_surface,case_weighted_within_scenario,67,1,0.8496330290262186,0.8842845779197073,0.8872987948180581,0.6666666666666667,1.7949379270097952,22.81764690073603,27.73163328303261,23.05706991382716,21.623266100259052,0.21820706461130193,21.772519825475907,222.83582089552237,208.61194029850745,14.223880597014926,22.81764690073603,58.52230172680048,208.3257965041324,206.5330984734093,0.11940298507462686,nan,nan
MNE,0,15,surface_only,case_weighted_within_scenario,136,1,0.8581181237564209,0.9446323264365333,0.9446823866026494,nan,1.7532981723819219,25.094578537861686,19.19349223292139,nan,nan,0.21235093651579712,nan,216.5735294117647,204.47058823529412,12.102941176470589,25.094578537861686,19.19349223292139,nan,nan,nan,0.3897058823529412,nan
MNE,0,20,deep_only,case_weighted_within_scenario,30,1,0.9813333333333334,0.9961222769421891,nan,0.8977777777777779,1.8979549923934103,nan,nan,13.72509102210211,9.559588843217456,0.9113757300742773,9.559588843217456,641.3,632.1333333333333,9.166666666666666,nan,nan,123.00802716487594,118.68122257131057,0.5,nan,nan
MNE,0,20,deep_plus_surface,case_weighted_within_scenario,136,1,0.80616046949162,0.9340228127993675,0.9433689885268232,0.6264705882352941,1.7877160890409574,21.092465055352978,16.570171242529188,22.388377005369893,21.823707050043108,0.24509507708005102,21.823707050043108,246.11764705882354,234.90441176470588,11.213235294117647,21.092465055352978,16.570171242529188,195.13627281174064,193.68573917749282,0.17647058823529413,nan,nan
MNE,0,20,deep_plus_two_surface,case_weighted_within_scenario,67,1,0.8601508420197035,0.8844985596128851,0.8876594376946844,0.6507462686567165,1.7874474687434017,19.867361219283776,18.427206669130907,22.811488366700395,21.66295263052388,0.23620438193079554,20.949977468239616,259.32835820895525,246.83582089552237,12.492537313432836,19.867361219283776,76.35010657015533,198.654247303537,196.20343676847293,0.16417910447761194,nan,nan
MNE,0,20,surface_only,case_weighted_within_scenario,136,1,0.8589497955642421,0.9455255180570499,0.9455767263595967,nan,1.7440792398940206,20.748533367027058,15.675861054586967,nan,nan,0.22247006546949075,nan,237.56617647058823,227.60294117647058,9.963235294117647,20.748533367027058,15.675861054586967,nan,nan,nan,0.35294117647058826,nan
MNE,5,-10,deep_only,case_weighted_within_scenario,30,1,0.6650000000000001,0.8545765118239497,nan,0.8933333333333334,1.9710717036841643,nan,nan,20.702444707028665,11.318896236493874,0.5339136303605682,7.977369605076823,1945.2333333333333,1929.2333333333333,16.0,nan,nan,106.29361872347167,98.61983804341811,0.6,nan,nan
MNE,5,-10,deep_plus_surface,case_weighted_within_scenario,136,1,0.5857354821685897,0.8097042411873219,0.846850750678953,0.5769607843137255,1.890483960756166,67.79899218382604,51.53232582616599,24.319452667209195,25.682361933054104,0.1780405355382469,23.7172196175831,1046.014705882353,1030.3529411764705,15.661764705882353,67.79899218382604,51.53232582616599,210.68371479888322,209.5389690559362,0.11029411764705882,nan,nan
MNE,5,-10,deep_plus_two_surface,case_weighted_within_scenario,67,1,0.7122055368821752,0.7359938052083984,0.7528508624303117,0.565174129353234,1.8898388644326292,47.68033228171396,47.362756686813086,24.237031108947637,22.83092749627035,0.15753632511059093,20.559625319102956,1029.3283582089553,1013.7313432835821,15.597014925373134,47.68033228171396,47.362756686813086,202.55149406019234,200.8468868567633,0.14925373134328357,nan,nan
MNE,5,-10,surface_only,case_weighted_within_scenario,136,1,0.765195853412582,0.8543757479072428,0.8541149853452953,nan,1.8588547459351148,64.98403005432452,51.36526385778115,nan,nan,0.16470081463387243,nan,980.1544117647059,964.7573529411765,15.397058823529411,64.98403005432452,51.36526385778115,nan,nan,nan,0.5073529411764706,nan
MNE,5,-5,deep_only,case_weighted_within_scenario,30,1,0.8703333333333334,0.9772926926660456,nan,0.9066666666666667,1.9551648769600607,nan,nan,19.757321965547472,8.259270194774166,0.7031826154975583,7.01525321974579,783.8666666666667,768.0666666666667,15.8,nan,nan,83.95167535386067,74.01347154517372,0.7,nan,nan
MNE,5,-5,deep_plus_surface,case_weighted_within_scenario,136,1,0.6377965537893,0.8555198848318893,0.8878108585930444,0.5941176470588235,1.8648883928343647,58.338014100684894,34.521516097762124,23.83239444849881,24.24559672158537,0.22694767019194426,22.779249186040197,1080.3823529411766,1064.9926470588234,15.389705882352942,58.338014100684894,34.521516097762124,207.30820727883116,205.70564067475584,0.125,nan,nan
MNE,5,-5,deep_plus_two_surface,case_weighted_within_scenario,67,1,0.7432118500065358,0.7803856362259298,0.7961592922444704,0.6228855721393035,1.8661382883373279,42.375138580150285,40.34292468501618,23.85365543720734,20.86841765071405,0.2079712323930137,19.121978282409227,1148.1791044776119,1132.7014925373135,15.477611940298507,42.375138580150285,40.34292468501618,199.43104921353915,196.98493950064642,0.16417910447761194,nan,nan
MNE,5,-5,surface_only,case_weighted_within_scenario,136,1,0.8086649883508465,0.8920490745130545,0.891899849362419,nan,1.8307940796849804,56.27970141729411,34.04646900477258,nan,nan,0.19854884962917713,nan,1052.8529411764705,1037.6764705882354,15.176470588235293,56.27970141729411,34.04646900477258,nan,nan,nan,0.4264705882352941,nan
MNE,5,0,deep_only,case_weighted_within_scenario,30,1,0.9239999999999999,0.9877368117485248,nan,0.9066666666666667,1.94037478042569,nan,nan,18.646306620912288,8.16200465406058,0.72664190330322,7.749982037514825,346.8666666666667,331.6333333333333,15.233333333333333,nan,nan,104.21359656097658,95.35700074155321,0.6,nan,nan
MNE,5,0,deep_plus_surface,case_weighted_within_scenario,136,1,0.6987470080785487,0.8932815119336185,0.9169274390192349,0.65,1.8382626431370481,44.62206659945368,28.08933947075009,23.551407609174863,23.21086095171923,0.2616267605730737,22.089654450413974,678.4191176470588,663.3014705882352,15.117647058823529,44.62206659945368,28.08933947075009,199.41251651087836,197.6384353048239,0.16176470588235295,nan,nan
MNE,5,0,deep_plus_two_surface,case_weighted_within_scenario,67,1,0.7878970356534815,0.8324534938385961,0.8438535054932617,0.6149253731343284,1.8360316215723675,32.910745627717006,35.01574920377223,23.775693346392522,23.238914707592933,0.24456443917694223,20.33315475537495,713.9850746268656,698.7910447761194,15.194029850746269,32.910745627717006,40.95644659638433,192.9319616306871,190.86069546297014,0.19402985074626866,nan,nan
MNE,5,0,surface_only,case_weighted_within_scenario,136,1,0.8400844962275734,0.9206854000549821,0.9206422427885089,nan,1.7958545541473658,42.740403771680256,23.26599275086421,nan,nan,0.22812067525093982,nan,654.2647058823529,639.8676470588235,14.397058823529411,42.740403771680256,23.26599275086421,nan,nan,nan,0.3602941176470588,nan
MNE,5,5,deep_only,case_weighted_within_scenario,30,1,0.9556666666666666,0.9920493367052664,nan,0.8933333333333333,1.927903450517481,nan,nan,17.375178795208885,10.15356853103439,0.7491560616904385,9.210759462252783,305.43333333333334,291.3666666666667,14.066666666666666,nan,nan,124.33250397345093,118.9573650158102,0.5,nan,nan
MNE,5,5,deep_plus_surface,case_weighted_within_scenario,136,1,0.7517003928272377,0.916000066098424,0.9310220577839174,0.667156862745098,1.8100581750648794,34.33099404160486,26.814613257574432,22.931749889413943,22.04346561892625,0.2614440541688919,21.17273814439025,331.05882352941177,316.44117647058823,14.617647058823529,34.33099404160486,26.814613257574432,192.88739941584183,190.5092486594183,0.19117647058823528,nan,nan
MNE,5,5,deep_plus_two_surface,case_weighted_within_scenario,67,1,0.8292950691392079,0.8720954524415355,0.87808466893786,0.6348258706467662,1.8068395683833447,25.99849931620513,31.768462923475305,23.297503453606282,21.56743507467275,0.2597774440511574,20.73993929053282,347.92537313432837,333.1641791044776,14.761194029850746,25.99849931620513,40.82490989061569,192.65187544856278,189.99997683028818,0.19402985074626866,nan,nan
MNE,5,5,surface_only,case_weighted_within_scenario,136,1,0.8512471973754272,0.9348703155901206,0.9348884591471431,nan,1.7630067894160073,31.484792137545448,25.741277967088347,nan,nan,0.22993948294467456,nan,315.65441176470586,302.06617647058823,13.588235294117647,31.484792137545448,25.741277967088347,nan,nan,nan,0.375,nan
MNE,5,10,deep_only,case_weighted_within_scenario,30,1,0.9833333333333333,0.9960069213363503,nan,0.9022222222222224,1.9103594157210126,nan,nan,16.368091204613677,9.877426127182853,0.8233530783043171,8.966742487650475,358.43333333333334,345.2,13.233333333333333,nan,nan,116.58746060766097,111.45760250466351,0.5333333333333333,nan,nan
