dataset,case_id,label_posthoc,eeg_snr_db_posthoc,meg_snr_db_posthoc,candidate,family,score
retired113,erp-v6-hierarchical-v1-gate-calibration-032-eeg-10-meg+20,0,-10,20,adaptive_balance_p0p5,adaptive_balance,-0.010788217374410599
retired113,erp-v6-hierarchical-v1-gate-calibration-032-eeg-10-meg+20,0,-10,20,adaptive_balance_p1,adaptive_balance,-0.010964563241183651
retired113,erp-v6-hierarchical-v1-gate-calibration-032-eeg-10-meg+20,0,-10,20,adaptive_balance_p2,adaptive_balance,-0.01098526735136601
retired113,erp-v6-hierarchical-v1-gate-calibration-032-eeg-10-meg+20,0,-10,20,reference_global_sqrt_fixed_3_to_1,reference_global,-0.004254314056788466
retired113,erp-v6-hierarchical-v1-gate-calibration-032-eeg-10-meg+20,0,-10,20,reference_snr_blind_consensus,reference_consensus,-0.04515393957989293
retired113,erp-v6-hierarchical-v1-gate-calibration-033-eeg-10-meg+20,0,-10,20,per_modality_fixed_3_to_1_e05,per_modality_exponent,0.0167989750071943
retired113,erp-v6-hierarchical-v1-gate-calibration-033-eeg-10-meg+20,0,-10,20,per_modality_fixed_3_to_1_e0625,per_modality_exponent,0.01590705375977328
retired113,erp-v6-hierarchical-v1-gate-calibration-033-eeg-10-meg+20,0,-10,20,per_modality_fixed_3_to_1_e075,per_modality_exponent,0.015286037877565595
retired113,erp-v6-hierarchical-v1-gate-calibration-033-eeg-10-meg+20,0,-10,20,per_modality_fixed_3_to_1_e0875,per_modality_exponent,0.01481756282018956
retired113,erp-v6-hierarchical-v1-gate-calibration-033-eeg-10-meg+20,0,-10,20,per_modality_fixed_3_to_1_e10,per_modality_exponent,0.01443599814690156
retired113,erp-v6-hierarchical-v1-gate-calibration-033-eeg-10-meg+20,0,-10,20,sqrt_weight_eeg_0p5,sqrt_weight,0.012977559215638809
retired113,erp-v6-hierarchical-v1-gate-calibration-033-eeg-10-meg+20,0,-10,20,sqrt_weight_eeg_0p6,sqrt_weight,0.014506125532261008
retired113,erp-v6-hierarchical-v1-gate-calibration-033-eeg-10-meg+20,0,-10,20,sqrt_weight_eeg_0p666667,sqrt_weight,0.015525169743342473
retired113,erp-v6-hierarchical-v1-gate-calibration-033-eeg-10-meg+20,0,-10,20,sqrt_weight_eeg_0p75,sqrt_weight,0.016798975007194305
retired113,erp-v6-hierarchical-v1-gate-calibration-033-eeg-10-meg+20,0,-10,20,adaptive_balance_p0p5,adaptive_balance,0.013366809121633502
retired113,erp-v6-hierarchical-v1-gate-calibration-033-eeg-10-meg+20,0,-10,20,adaptive_balance_p1,adaptive_balance,0.013017208261328026
retired113,erp-v6-hierarchical-v1-gate-calibration-033-eeg-10-meg+20,0,-10,20,adaptive_balance_p2,adaptive_balance,0.012977970593753574
retired113,erp-v6-hierarchical-v1-gate-calibration-033-eeg-10-meg+20,0,-10,20,reference_global_sqrt_fixed_3_to_1,reference_global,0.002908978660265809
retired113,erp-v6-hierarchical-v1-gate-calibration-033-eeg-10-meg+20,0,-10,20,reference_snr_blind_consensus,reference_consensus,0.017744873824928526
retired113,erp-v6-hierarchical-v1-gate-calibration-034-eeg-10-meg+20,0,-10,20,per_modality_fixed_3_to_1_e05,per_modality_exponent,0.003931827090371327
retired113,erp-v6-hierarchical-v1-gate-calibration-034-eeg-10-meg+20,0,-10,20,per_modality_fixed_3_to_1_e0625,per_modality_exponent,0.003507497169596853
retired113,erp-v6-hierarchical-v1-gate-calibration-034-eeg-10-meg+20,0,-10,20,per_modality_fixed_3_to_1_e075,per_modality_exponent,0.0032245837525431754
retired113,erp-v6-hierarchical-v1-gate-calibration-034-eeg-10-meg+20,0,-10,20,per_modality_fixed_3_to_1_e0875,per_modality_exponent,0.0030177868251030156
retired113,erp-v6-hierarchical-v1-gate-calibration-034-eeg-10-meg+20,0,-10,20,per_modality_fixed_3_to_1_e10,per_modality_exponent,0.0028530771629072223
retired113,erp-v6-hierarchical-v1-gate-calibration-034-eeg-10-meg+20,0,-10,20,sqrt_weight_eeg_0p5,sqrt_weight,0.0034023222442482568
retired113,erp-v6-hierarchical-v1-gate-calibration-034-eeg-10-meg+20,0,-10,20,sqrt_weight_eeg_0p6,sqrt_weight,0.003614124182697485
retired113,erp-v6-hierarchical-v1-gate-calibration-034-eeg-10-meg+20,0,-10,20,sqrt_weight_eeg_0p666667,sqrt_weight,0.0037553254749969705
retired113,erp-v6-hierarchical-v1-gate-calibration-034-eeg-10-meg+20,0,-10,20,sqrt_weight_eeg_0p75,sqrt_weight,0.003931827090371327
retired113,erp-v6-hierarchical-v1-gate-calibration-034-eeg-10-meg+20,0,-10,20,adaptive_balance_p0p5,adaptive_balance,0.003448194950636247
retired113,erp-v6-hierarchical-v1-gate-calibration-034-eeg-10-meg+20,0,-10,20,adaptive_balance_p1,adaptive_balance,0.0034062963442149825
retired113,erp-v6-hierarchical-v1-gate-calibration-034-eeg-10-meg+20,0,-10,20,adaptive_balance_p2,adaptive_balance,0.0034023520711151138
retired113,erp-v6-hierarchical-v1-gate-calibration-034-eeg-10-meg+20,0,-10,20,reference_global_sqrt_fixed_3_to_1,reference_global,0.0008757027796406427
retired113,erp-v6-hierarchical-v1-gate-calibration-034-eeg-10-meg+20,0,-10,20,reference_snr_blind_consensus,reference_consensus,0.004960738235774894
retired113,erp-v6-hierarchical-v1-gate-calibration-035-eeg-10-meg+20,0,-10,20,per_modality_fixed_3_to_1_e05,per_modality_exponent,0.0005503219909959943
retired113,erp-v6-hierarchical-v1-gate-calibration-035-eeg-10-meg+20,0,-10,20,per_modality_fixed_3_to_1_e0625,per_modality_exponent,0.0005830916080234311
retired113,erp-v6-hierarchical-v1-gate-calibration-035-eeg-10-meg+20,0,-10,20,per_modality_fixed_3_to_1_e075,per_modality_exponent,0.0005799065088357641
retired113,erp-v6-hierarchical-v1-gate-calibration-035-eeg-10-meg+20,0,-10,20,per_modality_fixed_3_to_1_e0875,per_modality_exponent,0.0005595326856909672
retired113,erp-v6-hierarchical-v1-gate-calibration-035-eeg-10-meg+20,0,-10,20,per_modality_fixed_3_to_1_e10,per_modality_exponent,0.0005315540192601157
retired113,erp-v6-hierarchical-v1-gate-calibration-035-eeg-10-meg+20,0,-10,20,sqrt_weight_eeg_0p5,sqrt_weight,0.00014431871224059094
retired113,erp-v6-hierarchical-v1-gate-calibration-035-eeg-10-meg+20,0,-10,20,sqrt_weight_eeg_0p6,sqrt_weight,0.0003067200237427523
retired113,erp-v6-hierarchical-v1-gate-calibration-035-eeg-10-meg+20,0,-10,20,sqrt_weight_eeg_0p666667,sqrt_weight,0.00041498756474419327
retired113,erp-v6-hierarchical-v1-gate-calibration-035-eeg-10-meg+20,0,-10,20,sqrt_weight_eeg_0p75,sqrt_weight,0.0005503219909959945
retired113,erp-v6-hierarchical-v1-gate-calibration-035-eeg-10-meg+20,0,-10,20,adaptive_balance_p0p5,adaptive_balance,0.0001821711255655159
retired113,erp-v6-hierarchical-v1-gate-calibration-035-eeg-10-meg+20,0,-10,20,adaptive_balance_p1,adaptive_balance,0.0001478477605746665
retired113,erp-v6-hierarchical-v1-gate-calibration-035-eeg-10-meg+20,0,-10,20,adaptive_balance_p2,adaptive_balance,0.0001443493873183451
retired113,erp-v6-hierarchical-v1-gate-calibration-035-eeg-10-meg+20,0,-10,20,reference_global_sqrt_fixed_3_to_1,reference_global,-0.00010005202218553184
retired113,erp-v6-hierarchical-v1-gate-calibration-035-eeg-10-meg+20,0,-10,20,reference_snr_blind_consensus,reference_consensus,-0.002512394128060397
retired113,erp-v6-hierarchical-v1-gate-calibration-036-eeg-10-meg+20,0,-10,20,per_modality_fixed_3_to_1_e05,per_modality_exponent,-0.03376616238248557
retired113,erp-v6-hierarchical-v1-gate-calibration-036-eeg-10-meg+20,0,-10,20,per_modality_fixed_3_to_1_e0625,per_modality_exponent,-0.022721079426949006
retired113,erp-v6-hierarchical-v1-gate-calibration-036-eeg-10-meg+20,0,-10,20,per_modality_fixed_3_to_1_e075,per_modality_exponent,-0.016785667200464618
retired113,erp-v6-hierarchical-v1-gate-calibration-036-eeg-10-meg+20,0,-10,20,per_modality_fixed_3_to_1_e0875,per_modality_exponent,-0.013564474135694208
retired113,erp-v6-hierarchical-v1-gate-calibration-036-eeg-10-meg+20,0,-10,20,per_modality_fixed_3_to_1_e10,per_modality_exponent,-0.011785526405678632
retired113,erp-v6-hierarchical-v1-gate-calibration-036-eeg-10-meg+20,0,-10,20,sqrt_weight_eeg_0p5,sqrt_weight,-0.05346864069580379
retired113,erp-v6-hierarchical-v1-gate-calibration-036-eeg-10-meg+20,0,-10,20,sqrt_weight_eeg_0p6,sqrt_weight,-0.045587649370476505
retired113,erp-v6-hierarchical-v1-gate-calibration-036-eeg-10-meg+20,0,-10,20,sqrt_weight_eeg_0p666667,sqrt_weight,-0.04033365515359165
retired113,erp-v6-hierarchical-v1-gate-calibration-036-eeg-10-meg+20,0,-10,20,sqrt_weight_eeg_0p75,sqrt_weight,-0.03376616238248557
retired113,erp-v6-hierarchical-v1-gate-calibration-036-eeg-10-meg+20,0,-10,20,adaptive_balance_p0p5,adaptive_balance,-0.05180657915903111
retired113,erp-v6-hierarchical-v1-gate-calibration-036-eeg-10-meg+20,0,-10,20,adaptive_balance_p1,adaptive_balance,-0.05332843251954853
retired113,erp-v6-hierarchical-v1-gate-calibration-036-eeg-10-meg+20,0,-10,20,adaptive_balance_p2,adaptive_balance,-0.05346764293641656
retired113,erp-v6-hierarchical-v1-gate-calibration-036-eeg-10-meg+20,0,-10,20,reference_global_sqrt_fixed_3_to_1,reference_global,-0.024108187457196343
retired113,erp-v6-hierarchical-v1-gate-calibration-036-eeg-10-meg+20,0,-10,20,reference_snr_blind_consensus,reference_consensus,-0.329398160929993
retired113,erp-v6-hierarchical-v1-gate-calibration-037-eeg-10-meg+20,0,-10,20,per_modality_fixed_3_to_1_e05,per_modality_exponent,0.0029514933032610802
retired113,erp-v6-hierarchical-v1-gate-calibration-037-eeg-10-meg+20,0,-10,20,per_modality_fixed_3_to_1_e0625,per_modality_exponent,0.004375972115401409
retired113,erp-v6-hierarchical-v1-gate-calibration-037-eeg-10-meg+20,0,-10,20,per_modality_fixed_3_to_1_e075,per_modality_exponent,0.004957699232605566
retired113,erp-v6-hierarchical-v1-gate-calibration-037-eeg-10-meg+20,0,-10,20,per_modality_fixed_3_to_1_e0875,per_modality_exponent,0.005111205771114367
retired113,erp-v6-hierarchical-v1-gate-calibration-037-eeg-10-meg+20,0,-10,20,per_modality_fixed_3_to_1_e10,per_modality_exponent,0.00505089086313034
retired113,erp-v6-hierarchical-v1-gate-calibration-037-eeg-10-meg+20,0,-10,20,sqrt_weight_eeg_0p5,sqrt_weight,-0.002992266964323087
retired113,erp-v6-hierarchical-v1-gate-calibration-037-eeg-10-meg+20,0,-10,20,sqrt_weight_eeg_0p6,sqrt_weight,-0.0006147628572894205
retired113,erp-v6-hierarchical-v1-gate-calibration-037-eeg-10-meg+20,0,-10,20,sqrt_weight_eeg_0p666667,sqrt_weight,0.0009702398807330233
retired113,erp-v6-hierarchical-v1-gate-calibration-037-eeg-10-meg+20,0,-10,20,sqrt_weight_eeg_0p75,sqrt_weight,0.0029514933032610802
retired113,erp-v6-hierarchical-v1-gate-calibration-037-eeg-10-meg+20,0,-10,20,adaptive_balance_p0p5,adaptive_balance,-0.002454097414004189
retired113,erp-v6-hierarchical-v1-gate-calibration-037-eeg-10-meg+20,0,-10,20,adaptive_balance_p1,adaptive_balance,-0.002943539146939537
retired113,erp-v6-hierarchical-v1-gate-calibration-037-eeg-10-meg+20,0,-10,20,adaptive_balance_p2,adaptive_balance,-0.0029918674865379693
retired113,erp-v6-hierarchical-v1-gate-calibration-037-eeg-10-meg+20,0,-10,20,reference_global_sqrt_fixed_3_to_1,reference_global,-0.003115890553788244
retired113,erp-v6-hierarchical-v1-gate-calibration-037-eeg-10-meg+20,0,-10,20,reference_snr_blind_consensus,reference_consensus,-0.0553788835058718
retired113,erp-v6-hierarchical-v1-gate-calibration-038-eeg+20-meg-10,0,20,-10,per_modality_fixed_3_to_1_e05,per_modality_exponent,3.063589312135444e-05
retired113,erp-v6-hierarchical-v1-gate-calibration-038-eeg+20-meg-10,0,20,-10,per_modality_fixed_3_to_1_e0625,per_modality_exponent,4.0875673622563983e-05
retired113,erp-v6-hierarchical-v1-gate-calibration-038-eeg+20-meg-10,0,20,-10,per_modality_fixed_3_to_1_e075,per_modality_exponent,4.520341208074858e-05
retired113,erp-v6-hierarchical-v1-gate-calibration-038-eeg+20-meg-10,0,20,-10,per_modality_fixed_3_to_1_e0875,per_modality_exponent,4.6761266653858054e-05
retired113,erp-v6-hierarchical-v1-gate-calibration-038-eeg+20-meg-10,0,20,-10,per_modality_fixed_3_to_1_e10,per_modality_exponent,4.702594948855061e-05
retired113,erp-v6-hierarchical-v1-gate-calibration-038-eeg+20-meg-10,0,20,-10,sqrt_weight_eeg_0p5,sqrt_weight,8.941869306558007e-05
retired113,erp-v6-hierarchical-v1-gate-calibration-038-eeg+20-meg-10,0,20,-10,sqrt_weight_eeg_0p6,sqrt_weight,6.590557308788982e-05
retired113,erp-v6-hierarchical-v1-gate-calibration-038-eeg+20-meg-10,0,20,-10,sqrt_weight_eeg_0p666667,sqrt_weight,5.023015976942966e-05
retired113,erp-v6-hierarchical-v1-gate-calibration-038-eeg+20-meg-10,0,20,-10,sqrt_weight_eeg_0p75,sqrt_weight,3.063589312135444e-05
retired113,erp-v6-hierarchical-v1-gate-calibration-038-eeg+20-meg-10,0,20,-10,adaptive_balance_p0p5,adaptive_balance,8.632952998037284e-05
retired113,erp-v6-hierarchical-v1-gate-calibration-038-eeg+20-meg-10,0,20,-10,adaptive_balance_p1,adaptive_balance,8.925635087405361e-05
retired113,erp-v6-hierarchical-v1-gate-calibration-038-eeg+20-meg-10,0,20,-10,adaptive_balance_p2,adaptive_balance,8.941824472036386e-05
retired113,erp-v6-hierarchical-v1-gate-calibration-038-eeg+20-meg-10,0,20,-10,reference_global_sqrt_fixed_3_to_1,reference_global,-1.8390812216942803e-05
retired113,erp-v6-hierarchical-v1-gate-calibration-038-eeg+20-meg-10,0,20,-10,reference_snr_blind_consensus,reference_consensus,-0.00012740874844585114
retired113,erp-v6-hierarchical-v1-gate-calibration-039-eeg+20-meg-10,0,20,-10,per_modality_fixed_3_to_1_e05,per_modality_exponent,-0.008600530799407714
retired113,erp-v6-hierarchical-v1-gate-calibration-039-eeg+20-meg-10,0,20,-10,per_modality_fixed_3_to_1_e0625,per_modality_exponent,-0.00475580912499092
retired113,erp-v6-hierarchical-v1-gate-calibration-039-eeg+20-meg-10,0,20,-10,per_modality_fixed_3_to_1_e075,per_modality_exponent,-0.002690689699183806
retired113,erp-v6-hierarchical-v1-gate-calibration-039-eeg+20-meg-10,0,20,-10,per_modality_fixed_3_to_1_e0875,per_modality_exponent,-0.0015801406279673052
retired113,erp-v6-hierarchical-v1-gate-calibration-039-eeg+20-meg-10,0,20,-10,per_modality_fixed_3_to_1_e10,per_modality_exponent,-0.000981645839577082
retired113,erp-v6-hierarchical-v1-gate-calibration-039-eeg+20-meg-10,0,20,-10,sqrt_weight_eeg_0p5,sqrt_weight,-0.006163640122020022
retired113,erp-v6-hierarchical-v1-gate-calibration-039-eeg+20-meg-10,0,20,-10,sqrt_weight_eeg_0p6,sqrt_weight,-0.007138396392975098
retired113,erp-v6-hierarchical-v1-gate-calibration-039-eeg+20-meg-10,0,20,-10,sqrt_weight_eeg_0p666667,sqrt_weight,-0.0077882339069451495
retired113,erp-v6-hierarchical-v1-gate-calibration-039-eeg+20-meg-10,0,20,-10,sqrt_weight_eeg_0p75,sqrt_weight,-0.008600530799407714
retired113,erp-v6-hierarchical-v1-gate-calibration-039-eeg+20-meg-10,0,20,-10,adaptive_balance_p0p5,adaptive_balance,-0.006382951893727526
retired113,erp-v6-hierarchical-v1-gate-calibration-039-eeg+20-meg-10,0,20,-10,adaptive_balance_p1,adaptive_balance,-0.006183377426469413
retired113,erp-v6-hierarchical-v1-gate-calibration-039-eeg+20-meg-10,0,20,-10,adaptive_balance_p2,adaptive_balance,-0.006163799981955694
retired113,erp-v6-hierarchical-v1-gate-calibration-039-eeg+20-meg-10,0,20,-10,reference_global_sqrt_fixed_3_to_1,reference_global,-0.008307086819740288
retired113,erp-v6-hierarchical-v1-gate-calibration-039-eeg+20-meg-10,0,20,-10,reference_snr_blind_consensus,reference_consensus,-0.03836661679514127
retired113,erp-v6-hierarchical-v1-gate-calibration-040-eeg+20-meg-10,0,20,-10,per_modality_fixed_3_to_1_e05,per_modality_exponent,-0.0048283503130270395
retired113,erp-v6-hierarchical-v1-gate-calibration-040-eeg+20-meg-10,0,20,-10,per_modality_fixed_3_to_1_e0625,per_modality_exponent,-0.0028079732669925063
retired113,erp-v6-hierarchical-v1-gate-calibration-040-eeg+20-meg-10,0,20,-10,per_modality_fixed_3_to_1_e075,per_modality_exponent,-0.0017382398901085196
retired113,erp-v6-hierarchical-v1-gate-calibration-040-eeg+20-meg-10,0,20,-10,per_modality_fixed_3_to_1_e0875,per_modality_exponent,-0.0011693014145334473
retired113,erp-v6-hierarchical-v1-gate-calibration-040-eeg+20-meg-10,0,20,-10,per_modality_fixed_3_to_1_e10,per_modality_exponent,-0.0008642341994065281
retired113,erp-v6-hierarchical-v1-gate-calibration-040-eeg+20-meg-10,0,20,-10,sqrt_weight_eeg_0p5,sqrt_weight,-0.004000787012602839
retired113,erp-v6-hierarchical-v1-gate-calibration-040-eeg+20-meg-10,0,20,-10,sqrt_weight_eeg_0p6,sqrt_weight,-0.00433181233277252
retired113,erp-v6-hierarchical-v1-gate-calibration-040-eeg+20-meg-10,0,20,-10,sqrt_weight_eeg_0p666667,sqrt_weight,-0.004552495879552305
retired113,erp-v6-hierarchical-v1-gate-calibration-040-eeg+20-meg-10,0,20,-10,sqrt_weight_eeg_0p75,sqrt_weight,-0.004828350313027039
retired113,erp-v6-hierarchical-v1-gate-calibration-040-eeg+20-meg-10,0,20,-10,adaptive_balance_p0p5,adaptive_balance,-0.0040702068487758515
retired113,erp-v6-hierarchical-v1-gate-calibration-040-eeg+20-meg-10,0,20,-10,adaptive_balance_p1,adaptive_balance,-0.004006610269448349
retired113,erp-v6-hierarchical-v1-gate-calibration-040-eeg+20-meg-10,0,20,-10,adaptive_balance_p2,adaptive_balance,-0.004000827988707352
retired113,erp-v6-hierarchical-v1-gate-calibration-040-eeg+20-meg-10,0,20,-10,reference_global_sqrt_fixed_3_to_1,reference_global,-0.004291126420421839
retired113,erp-v6-hierarchical-v1-gate-calibration-040-eeg+20-meg-10,0,20,-10,reference_snr_blind_consensus,reference_consensus,-0.020390530772994808
retired113,erp-v6-hierarchical-v1-gate-calibration-041-eeg+20-meg-10,0,20,-10,per_modality_fixed_3_to_1_e05,per_modality_exponent,0.0025995003614158745
retired113,erp-v6-hierarchical-v1-gate-calibration-041-eeg+20-meg-10,0,20,-10,per_modality_fixed_3_to_1_e0625,per_modality_exponent,0.0017072647108414716
retired113,erp-v6-hierarchical-v1-gate-calibration-041-eeg+20-meg-10,0,20,-10,per_modality_fixed_3_to_1_e075,per_modality_exponent,0.001253121350434599
retired113,erp-v6-hierarchical-v1-gate-calibration-041-eeg+20-meg-10,0,20,-10,per_modality_fixed_3_to_1_e0875,per_modality_exponent,0.0010203700028328026
retired113,erp-v6-hierarchical-v1-gate-calibration-041-eeg+20-meg-10,0,20,-10,per_modality_fixed_3_to_1_e10,per_modality_exponent,0.0008995136403220575
retired113,erp-v6-hierarchical-v1-gate-calibration-041-eeg+20-meg-10,0,20,-10,sqrt_weight_eeg_0p5,sqrt_weight,0.0028125692527645584
retired113,erp-v6-hierarchical-v1-gate-calibration-041-eeg+20-meg-10,0,20,-10,sqrt_weight_eeg_0p6,sqrt_weight,0.002727341696225085
retired113,erp-v6-hierarchical-v1-gate-calibration-041-eeg+20-meg-10,0,20,-10,sqrt_weight_eeg_0p666667,sqrt_weight,0.002670523325198769
retired113,erp-v6-hierarchical-v1-gate-calibration-041-eeg+20-meg-10,0,20,-10,sqrt_weight_eeg_0p75,sqrt_weight,0.0025995003614158745
retired113,erp-v6-hierarchical-v1-gate-calibration-041-eeg+20-meg-10,0,20,-10,adaptive_balance_p0p5,adaptive_balance,0.002798203537504476
retired113,erp-v6-hierarchical-v1-gate-calibration-041-eeg+20-meg-10,0,20,-10,adaptive_balance_p1,adaptive_balance,0.0028116006750729602
retired113,erp-v6-hierarchical-v1-gate-calibration-041-eeg+20-meg-10,0,20,-10,adaptive_balance_p2,adaptive_balance,0.002812564849762606
retired113,erp-v6-hierarchical-v1-gate-calibration-041-eeg+20-meg-10,0,20,-10,reference_global_sqrt_fixed_3_to_1,reference_global,0.0018444143299763541
retired113,erp-v6-hierarchical-v1-gate-calibration-041-eeg+20-meg-10,0,20,-10,reference_snr_blind_consensus,reference_consensus,0.0036826067928562127
retired113,erp-v6-hierarchical-v1-gate-calibration-042-eeg+20-meg-10,0,20,-10,per_modality_fixed_3_to_1_e05,per_modality_exponent,-0.0025448539245258657
retired113,erp-v6-hierarchical-v1-gate-calibration-042-eeg+20-meg-10,0,20,-10,per_modality_fixed_3_to_1_e0625,per_modality_exponent,-0.0018828024555289538
retired113,erp-v6-hierarchical-v1-gate-calibration-042-eeg+20-meg-10,0,20,-10,per_modality_fixed_3_to_1_e075,per_modality_exponent,-0.0015293240977237235
retired113,erp-v6-hierarchical-v1-gate-calibration-042-eeg+20-meg-10,0,20,-10,per_modality_fixed_3_to_1_e0875,per_modality_exponent,-0.0013392837692826054
retired113,erp-v6-hierarchical-v1-gate-calibration-042-eeg+20-meg-10,0,20,-10,per_modality_fixed_3_to_1_e10,per_modality_exponent,-0.0012358166632773458
retired113,erp-v6-hierarchical-v1-gate-calibration-042-eeg+20-meg-10,0,20,-10,sqrt_weight_eeg_0p5,sqrt_weight,-0.0032304855242940187
retired113,erp-v6-hierarchical-v1-gate-calibration-042-eeg+20-meg-10,0,20,-10,sqrt_weight_eeg_0p6,sqrt_weight,-0.002956232884386758
retired113,erp-v6-hierarchical-v1-gate-calibration-042-eeg+20-meg-10,0,20,-10,sqrt_weight_eeg_0p666667,sqrt_weight,-0.00277339779111525
retired113,erp-v6-hierarchical-v1-gate-calibration-042-eeg+20-meg-10,0,20,-10,sqrt_weight_eeg_0p75,sqrt_weight,-0.0025448539245258657
retired113,erp-v6-hierarchical-v1-gate-calibration-042-eeg+20-meg-10,0,20,-10,adaptive_balance_p0p5,adaptive_balance,-0.003175380711434359
