source_index,mni_x_mm,mni_y_mm,mni_z_mm,DICS_erd_db,LCMV_erd_db,MNE_erd_db,dSPM_erd_db,sLORETA_erd_db,eLORETA_erd_db
3119,38.0,40.000000000000014,32.000000000000014,0.34346775250852646,0.3940282764951909,0.14819179117666897,0.1481917911765469,0.14819179117656647,0.12354450457230554
3120,46.000000000000014,40.000000000000014,32.000000000000014,0.4446622969780082,0.47301812129936865,0.09944985481648608,0.09944985481638804,0.09944985481644084,0.11708195857552264
3121,-42.0,48.000000000000014,32.000000000000014,0.3556467617411205,0.34495924095007463,0.21355833715284187,0.21355833715263256,0.21355833715269681,0.17532280977155038
3122,-34.0,48.000000000000014,32.000000000000014,0.8355611834848808,0.8156729425445551,0.3282648310975403,0.3282648310972819,0.32826483109722465,0.20178117623446418
3123,-26.000000000000007,48.000000000000014,32.000000000000014,0.7304369132097693,0.732502357703186,0.29071663137939,0.29071663137918347,0.29071663137920245,0.18169854204986222
3124,-18.0,48.000000000000014,32.000000000000014,0.32701688276441376,0.37891187904818935,0.15015939157711317,0.15015939157705166,0.15015939157702374,0.09759924592960728
3125,-10.0,48.000000000000014,32.000000000000014,0.20168281015641604,0.22826815048058471,0.05260546914680259,0.05260546914681688,0.052605469146774955,0.1264459713998594
3126,-2.0,48.000000000000014,32.000000000000014,0.5129958139532735,0.49280325182023405,0.10150248202850162,0.10150248202857418,0.10150248202846678,0.1642808736067863
3127,6.000000000000001,48.000000000000014,32.000000000000014,0.7246584414064225,0.6927442992778848,0.08747486957799296,0.0874748695780695,0.08747486957795515,0.10065055542771054
3128,14.000000000000002,48.000000000000014,32.000000000000014,0.6655480649357013,0.6509087422402517,0.05464763311297586,0.05464763311298728,0.05464763311293586,0.09813729182555095
3129,22.0,48.000000000000014,32.000000000000014,0.49505855939702054,0.4890435389007605,0.06728855993689847,0.0672885599368681,0.06728855993684627,0.08215104664808126
3130,30.000000000000004,48.000000000000014,32.000000000000014,0.23265706304650957,0.3161812434864466,0.10954219578161245,0.109542195781525,0.109542195781525,0.09229112539390805
3131,38.0,48.000000000000014,32.000000000000014,0.24526435750016262,0.2889410820560726,0.13694004156645073,0.13694004156632367,0.13694004156636663,0.10726826986048832
3132,-34.0,56.000000000000014,32.000000000000014,0.5475604577249267,0.5427898984415468,0.24275731363732417,0.2427573136370953,0.2427573136371719,0.2036811476065409
3133,-26.000000000000007,56.000000000000014,32.000000000000014,0.7383981854076704,0.7081461480945253,0.23934330106668314,0.23934330106646412,0.23934330106655904,0.14958180942877805
3134,-18.0,56.000000000000014,32.000000000000014,0.6962158360070201,0.6906188877757875,0.1084956161730348,0.10849561617295203,0.10849561617295861,0.08431316940928703
3135,-10.0,56.000000000000014,32.000000000000014,0.2599306622161689,0.32567284393422646,-0.01834528341783495,-0.018345283417824782,-0.018345283417820425,0.00409410496081562
3136,-2.0,56.000000000000014,32.000000000000014,0.27085484462803333,0.31651711041986963,0.06868268051868893,0.06868268051864908,0.06868268051864718,0.055912641397364814
3137,6.000000000000001,56.000000000000014,32.000000000000014,0.3573396327049497,0.39328053034922816,0.09373597612445857,0.0937359761244095,0.09373597612437647,0.05279619455902143
3138,14.000000000000002,56.000000000000014,32.000000000000014,0.34984922343256264,0.37432722539688046,0.014306127910908045,0.014306127910899394,0.014306127910899394,0.05701829944043124
3139,22.0,56.000000000000014,32.000000000000014,0.32115854053800885,0.3349226037480299,0.01567047334285037,0.01567047334283884,0.015670473342843647,0.04965228880306499
3140,30.000000000000004,56.000000000000014,32.000000000000014,0.30692282716481745,0.31342923124407945,0.029399615401108158,0.02939961540108134,0.029399615401089964,0.029342581004174653
3141,38.0,56.000000000000014,32.000000000000014,0.17002773895724121,0.15667392812053876,0.01262526751743324,0.012625267517420739,0.012625267517429394,0.051356759089017115
3142,-18.0,64.00000000000003,32.000000000000014,0.5378394766498859,0.5084394323990074,0.11101865224421907,0.11101865224411943,0.11101865224414668,0.11441442718060768
3143,-10.0,64.00000000000003,32.000000000000014,0.24572678693469827,0.3072984814416951,0.008138863775239636,0.008138863775232898,0.008138863775233861,0.07295011656876005
3144,-2.0,64.00000000000003,32.000000000000014,0.15147154035520957,0.21143128403491945,0.0766346095348855,0.07663460953481444,0.07663460953484381,0.06762433872260179
3145,6.000000000000001,64.00000000000003,32.000000000000014,0.18909887008446236,0.23245925060872796,0.13298581668916637,0.13298581668905224,0.13298581668906068,0.095102955092911
3146,14.000000000000002,64.00000000000003,32.000000000000014,0.2623396270371635,0.28427256239556054,0.021884184844674283,0.021884184844650295,0.021884184844661807,0.03612024435233951
3147,22.0,64.00000000000003,32.000000000000014,0.21767455563006094,0.23313662893318735,-0.0024938524363347626,-0.0024938524363333154,-0.00249385243633621,0.0066913770097116725
3148,-10.0,-96.0,40.00000000000001,0.07743863750231912,0.0812910512236508,-0.06076585483643074,-0.06076585483637157,-0.060765854836400415,0.015353586628134455
3149,-2.0,-96.0,40.00000000000001,0.1259955808313093,0.14568487547791256,-0.0023211551343785657,-0.0023211551343780834,-0.0023211551343785657,-0.024702366226518273
3150,6.000000000000001,-96.0,40.00000000000001,-0.003349695674787739,0.018004592995715486,-0.05119337455987165,-0.05119337455982237,-0.05119337455985653,-0.06749829868686293
3151,-34.0,-88.0,40.00000000000001,0.3139427544863468,0.252072809966016,-0.11648341779358586,-0.11648341779347096,-0.11648341779353831,-0.026581556687199723
3152,-26.000000000000007,-88.0,40.00000000000001,0.1025530080283733,0.01343920306484897,-0.016492875441253486,-0.01649287544123945,-0.016492875441247196,-0.04570214438040804
3153,-18.0,-88.0,40.00000000000001,0.30419715222078436,0.28189154156205826,-0.06441579651862925,-0.06441579651856807,-0.06441579651860085,-0.08338902090055919
3154,-10.0,-88.0,40.00000000000001,0.2602115704005742,0.24349608248752344,0.01801741135413187,0.018017411354116504,0.018017411354123228,-0.01931478976087996
3155,-2.0,-88.0,40.00000000000001,0.12519972830206613,0.12283548144590534,0.01809963318298849,0.018099633182972166,0.018099633182977925,-0.047756741835393954
3156,6.000000000000001,-88.0,40.00000000000001,0.07803046550163185,0.09603981730981835,-0.06126416400524782,-0.06126416400519061,-0.06126416400522043,-0.0488442527358362
3157,14.000000000000002,-88.0,40.00000000000001,0.20422768605091562,0.21258378599988612,-0.011215404392921003,-0.011215404392908437,-0.01121540439291472,-0.017844653235726475
3158,22.0,-88.0,40.00000000000001,0.2460015335063834,0.2403482049558089,0.02840016118958427,0.028400161189558404,0.028400161189575647,0.024789058029026128
3159,30.000000000000004,-88.0,40.00000000000001,0.19031070320641524,0.1673407255381858,-0.05056597542018724,-0.05056597542013797,-0.05056597542017212,-0.01857568227562479
3160,-42.0,-80.0,40.00000000000001,0.4027473679017006,0.35083734679620293,-0.04476021936202723,-0.044760219361983385,-0.04476021936200969,-0.06685694036365908
3161,-34.0,-80.0,40.00000000000001,0.18021231110301603,0.09298389013017708,0.02012227350396198,0.020122273503945663,0.020122273503952383,0.03843788036389548
3162,-26.000000000000007,-80.0,40.00000000000001,0.2341192126345637,0.1505497890035537,0.04003004132056824,0.04003004132053384,0.04003004132054531,0.0620738099972353
3163,-18.0,-80.0,40.00000000000001,0.4236416020815187,0.4029807756621804,0.02676929645675826,0.026769296456739096,0.02676929645674484,0.05523153678406115
3164,-10.0,-80.0,40.00000000000001,0.38193523684770947,0.3829028847116287,0.0678975125184851,0.06789751251844142,0.06789751251845472,0.05195977745307608
3165,-2.0,-80.0,40.00000000000001,0.23159373642443387,0.2451226605693099,0.044395576177060456,0.044395576177034685,0.04439557617704232,-0.005193937596515287
3166,6.000000000000001,-80.0,40.00000000000001,0.17487304867207615,0.1942695543095891,0.02079291058488442,0.02079291058487002,0.02079291058487386,-0.009293169540597654
3167,14.000000000000002,-80.0,40.00000000000001,0.24278996928946073,0.25312597064299647,0.12472663820557063,0.12472663820548444,0.12472663820551817,0.07813867272794284
3168,22.0,-80.0,40.00000000000001,0.2885124231398438,0.2873294761879561,0.13660753689166208,0.136607536891549,0.136607536891606,0.09318075497459992
3169,30.000000000000004,-80.0,40.00000000000001,0.26448521977513384,0.26420454786095204,0.04573753342578041,0.045737533425738414,0.045737533425764185,0.006260808207485396
3170,38.0,-80.0,40.00000000000001,0.17626993595561707,0.19936486575271062,-0.014580930829502597,-0.014580930829490503,-0.014580930829497275,0.007068081376109831
3171,-50.000000000000014,-72.0,40.00000000000001,0.4261191831154083,0.41636164950637317,0.085577105412946,0.08557710541286184,0.08557710541291196,0.037752172445617176
3172,-42.0,-72.0,40.00000000000001,0.25742508037691575,0.2531997208053744,0.07848778371069418,0.07848778371061935,0.07848778371065154,0.08860143560066619
3173,-34.0,-72.0,40.00000000000001,0.21280283342339487,0.1820438886668953,0.03620474735587359,0.03620474735584681,0.03620474735584777,0.05167758311139496
3174,-26.000000000000007,-72.0,40.00000000000001,0.34938297572524757,0.277725975532782,0.11575968761859476,0.11575968761856564,0.11575968761852433,0.10405058814136002
3175,-18.0,-72.0,40.00000000000001,0.5756890194788704,0.5909825496299367,0.18722877508268793,0.18722877508272862,0.18722877508265376,0.15961443201922793
3176,-10.0,-72.0,40.00000000000001,0.4340839474910355,0.4454329814723407,0.17285409391085607,0.1728540939109376,0.17285409391087272,0.14203298139637302
3177,-2.0,-72.0,40.00000000000001,0.2856599816395943,0.3010127147734149,0.0996319604912106,0.09963196049127092,0.09963196049122852,0.06468200533407893
3178,6.000000000000001,-72.0,40.00000000000001,0.24521355297075198,0.2602235643787263,0.11622473339441422,0.11622473339448651,0.11622473339443863,0.056415567940358624
3179,14.000000000000002,-72.0,40.00000000000001,0.3016418906808675,0.30842192189568346,0.23575914931211375,0.2357591493121923,0.2357591493121247,0.11891595303550836
3180,22.0,-72.0,40.00000000000001,0.3481394673479809,0.34764102068284886,0.18818705881293143,0.1881870588128862,0.1881870588128871,0.08535195698680194
3181,30.000000000000004,-72.0,40.00000000000001,0.32665239314342015,0.33067910376236237,0.05945021848794271,0.05945021848790561,0.059450218487922736,-0.0023575898984785973
3182,38.0,-72.0,40.00000000000001,0.2374946952441776,0.2609044077982859,-0.01208646185724466,-0.012086461857234025,-0.012086461857239342,-0.044622372763420806
3183,46.000000000000014,-72.0,40.00000000000001,0.1905527436539573,0.22525854261332168,-0.04662665325669074,-0.04662665325664541,-0.046626653256675143,0.0007226627411298192
3184,-50.000000000000014,-64.0,40.00000000000001,0.5476442184169132,0.46845266700933685,0.08706046491574218,0.0870604649156609,0.08706046491570438,0.0226466593314504
3185,-42.0,-64.0,40.00000000000001,0.40073436187985545,0.3811382842207358,0.1790263704570484,0.17902637045690406,0.17902637045693548,0.06062171967833631
3186,-34.0,-64.0,40.00000000000001,0.2963271140782221,0.2685202016761017,0.2095462696277908,0.20954626962774947,0.20954626962766124,0.09925402937533809
3187,-26.000000000000007,-64.0,40.00000000000001,0.49206409972868287,0.2472930232221621,0.2605127726967288,0.26051277269706025,0.26051277269679507,0.1590117906873502
3188,-18.0,-64.0,40.00000000000001,0.552703257382333,0.5555054792127666,0.3577604366774464,0.35776043667853247,0.3577604366780849,0.25067509910922503
3189,-10.0,-64.0,40.00000000000001,0.43695533075232934,0.4355649597847108,0.3408379318752135,0.3408379318765963,0.3408379318761665,0.25346801246887124
3190,-2.0,-64.0,40.00000000000001,0.310393455027647,0.31467651868372404,0.23820143045938413,0.23820143046040199,0.23820143046012723,0.16790083870582717
3191,6.000000000000001,-64.0,40.00000000000001,0.2845418768104186,0.29037367776242146,0.24528693938126334,0.24528693938232055,0.24528693938203075,0.1345706102860836
3192,14.000000000000002,-64.0,40.00000000000001,0.3564599737613621,0.35702862802095225,0.3194176780428299,0.3194176780439678,0.31941767804361654,0.14405520164647256
3193,22.0,-64.0,40.00000000000001,0.41948053810328767,0.4175148399828121,0.21657952907206804,0.21657952907238914,0.2165795290722607,0.07477469074022278
3194,30.000000000000004,-64.0,40.00000000000001,0.4098065794451512,0.41375282925911555,0.09102283545453171,0.09102283545452983,0.09102283545452698,0.010541371127284137
3195,38.0,-64.0,40.00000000000001,0.34452119604842907,0.3566194702199455,0.03253911823743521,0.032539118237412235,0.032539118237424676,0.0037650992282187135
3196,46.000000000000014,-64.0,40.00000000000001,0.3105074729798864,0.31542992841136985,0.005044389191001271,0.005044389190998382,0.005044389191000308,-0.005626678216608689
3197,54.000000000000014,-64.0,40.00000000000001,0.3913912060781295,0.3971999324578013,0.0198708683704195,0.01987086837040318,0.01987086837041662,0.021818503606491867
3198,-58.00000000000001,-56.0,40.00000000000001,0.3560607024802144,0.3527058000041614,-0.05378760936851551,-0.05378760936846327,-0.053787609368496955,-0.057383198938767616
3199,-50.000000000000014,-56.0,40.00000000000001,0.49962155677034353,0.4771319407693595,-0.020024240305814154,-0.02002424030579962,-0.020024240305802042,0.04790719350306457
3200,-42.0,-56.0,40.00000000000001,0.3268433344812327,0.30362624403321925,0.1281717820783865,0.1281717820783247,0.1281717820783041,0.09758074143479824
3201,-34.0,-56.0,40.00000000000001,0.31628234165037206,0.32168807858026205,0.3070580053405243,0.3070580053407885,0.30705800534053596,0.15988722119648438
3202,-26.000000000000007,-56.0,40.00000000000001,0.35491099283136535,0.3022727053682332,0.4192455144997858,0.4192455145013758,0.41924551450075853,0.25738544755918363
3203,-18.0,-56.0,40.00000000000001,0.5781096352233275,0.5509830177642964,0.4977356448926733,0.49773564489654887,0.49773564489562444,0.3572535689052332
3204,-10.0,-56.0,40.00000000000001,0.4570611614720189,0.4388276519760243,0.49825554848107606,0.49825554848649367,0.4982555484855316,0.3792717296707848
3205,-2.0,-56.0,40.00000000000001,0.31836135056498904,0.308096526873132,0.4076521032175786,0.4076521032223826,0.4076521032216417,0.2972134869137234
3206,6.000000000000001,-56.0,40.00000000000001,0.2989662662651996,0.2948184781252374,0.4064705371893801,0.40647053719423726,0.40647053719347676,0.259542972468676
3207,14.000000000000002,-56.0,40.00000000000001,0.39906582718911465,0.39543979272116847,0.449239661632343,0.4492396616369143,0.44923966163607865,0.25613160897977616
3208,22.0,-56.0,40.00000000000001,0.5054975650367327,0.5030734856409952,0.33131440364322695,0.3313144036449112,0.33131440364451714,0.18837205504794133
3209,30.000000000000004,-56.0,40.00000000000001,0.5277503077435564,0.5307361177157953,0.1978516507778737,0.1978516507781492,0.19785165077806352,0.13303753625382442
3210,38.0,-56.0,40.00000000000001,0.4825253433753989,0.4901797578484882,0.12707942389082685,0.1270794238908044,0.1270794238908119,0.10730981858039812
3211,46.000000000000014,-56.0,40.00000000000001,0.42490820899215886,0.4425073445193478,0.08741494019574399,0.08741494019567972,0.08741494019570901,0.07468234514421682
