source_index,original_4mm_grid_index,mni_x_mm,mni_y_mm,mni_z_mm,rest_beta_power,hold_beta_power,hold_vs_rest_db,rest_vs_hold_erd_db
203,11730,30.000000000000004,-31.999999999999993,-48.00000000000001,1.1722273336908055e-24,1.2496182702190669e-24,0.27765522313986984,-0.27765522313986984
204,11794,-18.0,-24.000000000000004,-48.00000000000001,1.3461073110411019e-24,1.4347879297518068e-24,0.2770803146858343,-0.2770803146858343
205,11796,-10.0,-24.000000000000004,-48.00000000000001,1.3896944675121373e-24,1.477161869704325e-24,0.2650876003009921,-0.2650876003009921
206,11798,-2.0,-24.000000000000004,-48.00000000000001,1.4040317166535424e-24,1.4896096648185715e-24,0.25695562930229177,-0.25695562930229177
207,11800,6.000000000000001,-24.000000000000004,-48.00000000000001,1.3654046626173721e-24,1.4450724065788221e-24,0.24628226773515777,-0.24628226773515777
208,11802,14.000000000000002,-24.000000000000004,-48.00000000000001,1.2699079386880071e-24,1.3305515640138643e-24,0.20259471656916028,-0.20259471656916028
209,11804,22.0,-24.000000000000004,-48.00000000000001,1.210363325126215e-24,1.258408974250371e-24,0.16906050983869253,-0.16906050983869253
210,11866,-34.0,-15.999999999999996,-48.00000000000001,1.1195286309075533e-24,1.1849235147536088e-24,0.24655113380044516,-0.24655113380044516
211,11872,-10.0,-15.999999999999996,-48.00000000000001,1.3766947256134316e-24,1.4437242504305178e-24,0.2064660288787125,-0.2064660288787125
212,11874,-2.0,-15.999999999999996,-48.00000000000001,1.3928931555893334e-24,1.4628846680221888e-24,0.21292283895974898,-0.21292283895974898
213,11876,6.000000000000001,-15.999999999999996,-48.00000000000001,1.3719444694324309e-24,1.4444427036177524e-24,0.22363786156495094,-0.22363786156495094
214,11878,14.000000000000002,-15.999999999999996,-48.00000000000001,1.25249426997999e-24,1.321661946122173e-24,0.23344638083203043,-0.23344638083203043
215,11880,22.0,-15.999999999999996,-48.00000000000001,1.1203009214652873e-24,1.1537149653332084e-24,0.12763832900738925,-0.12763832900738925
216,11884,38.0,-15.999999999999996,-48.00000000000001,9.829957176799726e-25,1.0429131835791359e-24,0.2569653157953097,-0.2569653157953097
217,11938,-50.000000000000014,-7.999999999999989,-48.00000000000001,7.853649686809023e-25,8.31609758982184e-25,0.24848051559144937,-0.24848051559144937
218,11940,-42.0,-7.999999999999989,-48.00000000000001,9.880409365114729e-25,1.038565455879767e-24,0.21658934616361125,-0.21658934616361125
219,11942,-34.0,-7.999999999999989,-48.00000000000001,1.1084601263606477e-24,1.1643379531649528e-24,0.21358978857762764,-0.21358978857762764
220,11944,-26.000000000000007,-7.999999999999989,-48.00000000000001,1.200565002607711e-24,1.2547509943721885e-24,0.19171869339829864,-0.19171869339829864
221,11946,-18.0,-7.999999999999989,-48.00000000000001,1.2638632675670869e-24,1.3137071992549919e-24,0.16798488035009537,-0.16798488035009537
222,11954,14.000000000000002,-7.999999999999989,-48.00000000000001,1.110564062699657e-24,1.1442839329659685e-24,0.12990184188718207,-0.12990184188718207
223,11956,22.0,-7.999999999999989,-48.00000000000001,1.1420910663004086e-24,1.185365155400882e-24,0.16151422318974515,-0.16151422318974515
224,11958,30.000000000000004,-7.999999999999989,-48.00000000000001,1.0567269561620185e-24,1.0907348014162077e-24,0.13756384098665353,-0.13756384098665353
225,11960,38.0,-7.999999999999989,-48.00000000000001,9.786875767883928e-25,1.0087030129130021e-24,0.1311924250213249,-0.1311924250213249
226,11962,46.000000000000014,-7.999999999999989,-48.00000000000001,9.21040892705881e-25,9.569906004964034e-25,0.16628759595710813,-0.16628759595710813
227,11964,54.000000000000014,-7.999999999999989,-48.00000000000001,8.739399170040231e-25,9.25554324806603e-25,0.2492033836737605,-0.2492033836737605
228,12014,-50.000000000000014,1.7763568394002505e-14,-48.00000000000001,7.200516637088234e-25,7.589176297367939e-25,0.22830983470851152,-0.22830983470851152
229,12016,-42.0,1.7763568394002505e-14,-48.00000000000001,8.842560626339776e-25,9.228247052892778e-25,0.18541166560898642,-0.18541166560898642
230,12018,-34.0,1.7763568394002505e-14,-48.00000000000001,1.0067934219201878e-24,1.0485440379089471e-24,0.17646305824531455,-0.17646305824531455
231,12020,-26.000000000000007,1.7763568394002505e-14,-48.00000000000001,1.1037062714632263e-24,1.142468822758899e-24,0.14990846986441003,-0.14990846986441003
232,12022,-18.0,1.7763568394002505e-14,-48.00000000000001,1.1952840789755839e-24,1.2300058870266582e-24,0.12436055256563744,-0.12436055256563744
233,12032,22.0,1.7763568394002505e-14,-48.00000000000001,1.0976327454847753e-24,1.1337504072676262e-24,0.14060401289230123,-0.14060401289230123
234,12034,30.000000000000004,1.7763568394002505e-14,-48.00000000000001,1.0465124894007291e-24,1.0764840974706206e-24,0.12263202814786256,-0.12263202814786256
235,12036,38.0,1.7763568394002505e-14,-48.00000000000001,9.774574437824886e-25,9.954722643984033e-25,0.07931306016119782,-0.07931306016119782
236,12038,46.000000000000014,1.7763568394002505e-14,-48.00000000000001,9.09766234299272e-25,9.236280419255933e-25,0.06567295813951113,-0.06567295813951113
237,12092,-42.0,8.000000000000016,-48.00000000000001,7.96430793342935e-25,8.34121785516956e-25,0.20081420887154566,-0.20081420887154566
238,12094,-34.0,8.000000000000016,-48.00000000000001,8.938744446083145e-25,9.188942292608817e-25,0.11989002917546725,-0.11989002917546725
239,12096,-26.000000000000007,8.000000000000016,-48.00000000000001,1.0128406357642941e-24,1.0403532561771036e-24,0.11639713623713412,-0.11639713623713412
240,12108,22.0,8.000000000000016,-48.00000000000001,1.0601963903193715e-24,1.0943265227978034e-24,0.13760603950356654,-0.13760603950356654
241,12110,30.000000000000004,8.000000000000016,-48.00000000000001,1.019236150757525e-24,1.0467630881242662e-24,0.11573580736078337,-0.11573580736078337
242,12112,38.0,8.000000000000016,-48.00000000000001,9.696051754659101e-25,9.933763952610368e-25,0.10518911055886371,-0.10518911055886371
243,12114,46.000000000000014,8.000000000000016,-48.00000000000001,9.031155294269335e-25,9.128042012950515e-25,0.046343201028095325,-0.046343201028095325
244,12188,38.0,16.000000000000014,-48.00000000000001,9.094913800091537e-25,9.28652715184412e-25,0.09054745599425451,-0.09054745599425451
245,14830,-34.0,-88.0,-40.0,9.404081296067809e-25,1.047782822678416e-24,0.46954899516291904,-0.46954899516291904
246,14832,-26.000000000000007,-88.0,-40.0,9.412714761247653e-25,1.0684754951021797e-24,0.5504966808995178,-0.5504966808995178
247,14834,-18.0,-88.0,-40.0,1.0878096611753162e-24,1.2695645726463558e-24,0.6710188327511736,-0.6710188327511736
248,14836,-10.0,-88.0,-40.0,1.0906875336256681e-24,1.2950955990055123e-24,0.746014783073205,-0.746014783073205
249,14838,-2.0,-88.0,-40.0,9.83558941982219e-25,1.1574453184139212e-24,0.7070009154236765,-0.7070009154236765
250,14840,6.000000000000001,-88.0,-40.0,9.213065253564938e-25,1.0553058558939952e-24,0.5897420088698991,-0.5897420088698991
251,14842,14.000000000000002,-88.0,-40.0,8.790247330033047e-25,9.837117578209295e-25,0.48866767395078814,-0.48866767395078814
252,14844,22.0,-88.0,-40.0,8.756358663987956e-25,9.770212572794511e-25,0.47580470730234725,-0.47580470730234725
253,14846,30.000000000000004,-88.0,-40.0,8.366745913495323e-25,9.396553608997009e-25,0.5041201556591154,-0.5041201556591154
254,14904,-42.0,-80.0,-40.0,1.1191895570622158e-24,1.2079299189889265e-24,0.3313808917229082,-0.3313808917229082
255,14906,-34.0,-80.0,-40.0,1.1447713442596043e-24,1.256346053287762e-24,0.4039053009884248,-0.4039053009884248
256,14908,-26.000000000000007,-80.0,-40.0,1.12416269066741e-24,1.2652655344758358e-24,0.5135251053433881,-0.5135251053433881
257,14910,-18.0,-80.0,-40.0,1.1625202749077537e-24,1.3597229326698565e-24,0.6804988635746503,-0.6804988635746503
258,14912,-10.0,-80.0,-40.0,1.1730279674944104e-24,1.3977701847787531e-24,0.7612740574403929,-0.7612740574403929
259,14914,-2.0,-80.0,-40.0,1.0805737106793858e-24,1.2760452291468095e-24,0.7221167076768595,-0.7221167076768595
260,14916,6.000000000000001,-80.0,-40.0,1.0124018288109336e-24,1.1637115950328974e-24,0.6049244058069636,-0.6049244058069636
261,14918,14.000000000000002,-80.0,-40.0,9.714747933232272e-25,1.0956965590524827e-24,0.5225876126057177,-0.5225876126057177
262,14920,22.0,-80.0,-40.0,9.814553484670813e-25,1.1134334520600294e-24,0.5479371907593297,-0.5479371907593297
263,14922,30.000000000000004,-80.0,-40.0,9.886688113784507e-25,1.1431107643191133e-24,0.6303748030091822,-0.6303748030091822
264,14924,38.0,-80.0,-40.0,9.016329813845873e-25,1.0574307614724292e-24,0.6922215056032578,-0.6922215056032578
265,14926,46.000000000000014,-80.0,-40.0,7.551414516754346e-25,8.790601155800766e-25,0.6599026536377727,-0.6599026536377727
266,14978,-50.000000000000014,-72.0,-40.0,9.619792013844174e-25,1.0631272887228735e-24,0.43419583505577386,-0.43419583505577386
267,14980,-42.0,-72.0,-40.0,1.2476408513105901e-24,1.3556558192765043e-24,0.36059856301541193,-0.36059856301541193
268,14982,-34.0,-72.0,-40.0,1.3309908113942045e-24,1.464999312419327e-24,0.4166236356204869,-0.4166236356204869
269,14984,-26.000000000000007,-72.0,-40.0,1.343998212831255e-24,1.5066758862475235e-24,0.4962114639508924,-0.4962114639508924
270,14986,-18.0,-72.0,-40.0,1.311823656835805e-24,1.5087206339586265e-24,0.6073337148528358,-0.6073337148528358
271,14988,-10.0,-72.0,-40.0,1.2479403382193923e-24,1.4785563174532292e-24,0.7364404822611113,-0.7364404822611113
272,14990,-2.0,-72.0,-40.0,1.1943569424995652e-24,1.3937415246574802e-24,0.6704810111138172,-0.6704810111138172
273,14992,6.000000000000001,-72.0,-40.0,1.1467495898542778e-24,1.3064602995506463e-24,0.566276235370162,-0.566276235370162
274,14994,14.000000000000002,-72.0,-40.0,1.0893130468640233e-24,1.2366277112802127e-24,0.5508626899478265,-0.5508626899478265
275,14996,22.0,-72.0,-40.0,1.104403088161483e-24,1.2613577252297647e-24,0.5771065904076051,-0.5771065904076051
276,14998,30.000000000000004,-72.0,-40.0,1.0413486438537734e-24,1.2053948039625965e-24,0.6353315925798481,-0.6353315925798481
277,15000,38.0,-72.0,-40.0,8.841005092501995e-25,1.0329198447594591e-24,0.6756498057018274,-0.6756498057018274
278,15002,46.000000000000014,-72.0,-40.0,7.500713667939621e-25,8.714895076784036e-25,0.6515957574511431,-0.6515957574511431
279,15054,-50.000000000000014,-64.0,-40.0,1.1623210319686173e-24,1.2914795622488378e-24,0.45761441476824494,-0.45761441476824494
280,15056,-42.0,-64.0,-40.0,1.3231388646868619e-24,1.4794176450907985e-24,0.4848536804957244,-0.4848536804957244
281,15058,-34.0,-64.0,-40.0,1.4639418020862498e-24,1.6457556391819174e-24,0.5084153986417626,-0.5084153986417626
282,15060,-26.000000000000007,-64.0,-40.0,1.5354498447558633e-24,1.7369043788130655e-24,0.5354027519835002,-0.5354027519835002
283,15062,-18.0,-64.0,-40.0,1.5153852490396218e-24,1.729990555393956e-24,0.5752067672005519,-0.5752067672005519
284,15064,-10.0,-64.0,-40.0,1.4255276210055678e-24,1.6389177865776913e-24,0.6058153188805037,-0.6058153188805037
285,15066,-2.0,-64.0,-40.0,1.3393315849767024e-24,1.5140413064137252e-24,0.5324961307773908,-0.5324961307773908
286,15068,6.000000000000001,-64.0,-40.0,1.3279768235381256e-24,1.4912143790299567e-24,0.5034958712198737,-0.5034958712198737
287,15070,14.000000000000002,-64.0,-40.0,1.272757178390412e-24,1.43831837978433e-24,0.531094750398866,-0.531094750398866
288,15072,22.0,-64.0,-40.0,1.2167346370626526e-24,1.3878300623544093e-24,0.5714041929752609,-0.5714041929752609
289,15074,30.000000000000004,-64.0,-40.0,1.0943536355605587e-24,1.2614297749693614e-24,0.6170539289969531,-0.6170539289969531
290,15076,38.0,-64.0,-40.0,9.446709674341848e-25,1.0953385731435074e-24,0.6426781354203632,-0.6426781354203632
291,15078,46.000000000000014,-64.0,-40.0,8.436040987387917e-25,9.767522380479633e-25,0.6364573386596946,-0.6364573386596946
292,15080,54.000000000000014,-64.0,-40.0,6.629912901449158e-25,7.49887694195235e-25,0.5348840377551092,-0.5348840377551092
293,15128,-58.00000000000001,-56.0,-40.0,9.820650975453997e-25,1.1014368552149145e-24,0.4981932777785053,-0.4981932777785053
294,15130,-50.000000000000014,-56.0,-40.0,1.176373781767379e-24,1.3451388931284966e-24,0.582217933148669,-0.582217933148669
295,15132,-42.0,-56.0,-40.0,1.3465805213990003e-24,1.55686133425936e-24,0.6301760476207783,-0.6301760476207783
296,15134,-34.0,-56.0,-40.0,1.5101122650477493e-24,1.7497041853149723e-24,0.6395539576592253,-0.6395539576592253
297,15136,-26.000000000000007,-56.0,-40.0,1.6260475456154243e-24,1.8742848810353e-24,0.6170236174077307,-0.6170236174077307
298,15138,-18.0,-56.0,-40.0,1.6463948341054605e-24,1.885985236703418e-24,0.5900429406815226,-0.5900429406815226
299,15140,-10.0,-56.0,-40.0,1.587997198257621e-24,1.806849638549831e-24,0.5607228132250928,-0.5607228132250928
300,15142,-2.0,-56.0,-40.0,1.5014770095402332e-24,1.6913330890589826e-24,0.5171045872812778,-0.5171045872812778
301,15144,6.000000000000001,-56.0,-40.0,1.4640953556549701e-24,1.6028046348868902e-24,0.393112266437563,-0.393112266437563
302,15146,14.000000000000002,-56.0,-40.0,1.4447740219059338e-24,1.5687868932308152e-24,0.35764028160658906,-0.35764028160658906
303,15148,22.0,-56.0,-40.0,1.3474609162143601e-24,1.4750054957508174e-24,0.3927746135288702,-0.3927746135288702
304,15150,30.000000000000004,-56.0,-40.0,1.2094746068769356e-24,1.3465249456556089e-24,0.466176488326163,-0.466176488326163
305,15152,38.0,-56.0,-40.0,1.0793516074379545e-24,1.2180942746079283e-24,0.525179592509677,-0.525179592509677
306,15154,46.000000000000014,-56.0,-40.0,9.767735189037738e-25,1.1111145003413018e-24,0.5596493825777021,-0.5596493825777021
307,15156,54.000000000000014,-56.0,-40.0,8.96418729385586e-25,1.017994191620452e-24,0.5523437813033706,-0.5523437813033706
308,15204,-58.00000000000001,-48.0,-40.0,9.522610378010148e-25,1.0725458131095682e-24,0.5165983652951728,-0.5165983652951728
309,15206,-50.000000000000014,-48.0,-40.0,1.1440792719262516e-24,1.3037978786633656e-24,0.5675415282773421,-0.5675415282773421
310,15208,-42.0,-48.0,-40.0,1.2757162230627256e-24,1.480806553353461e-24,0.6474424932221059,-0.6474424932221059
311,15210,-34.0,-48.0,-40.0,1.4139023563282958e-24,1.6558683185170556e-24,0.6860637868223206,-0.6860637868223206
312,15212,-26.000000000000007,-48.0,-40.0,1.5488726008556129e-24,1.801652418395954e-24,0.656553117078204,-0.656553117078204
313,15214,-18.0,-48.0,-40.0,1.618905464856305e-24,1.852949253327567e-24,0.5864203637705485,-0.5864203637705485
314,15216,-10.0,-48.0,-40.0,1.6137524556660603e-24,1.8128903520308985e-24,0.5053462156890516,-0.5053462156890516
315,15218,-2.0,-48.0,-40.0,1.5605327530005636e-24,1.7153571383609436e-24,0.410816659387221,-0.410816659387221
316,15220,6.000000000000001,-48.0,-40.0,1.5176485419627167e-24,1.6202586552184598e-24,0.2841314107364261,-0.2841314107364261
317,15222,14.000000000000002,-48.0,-40.0,1.490420054347297e-24,1.5799183335288297e-24,0.2532595314044347,-0.2532595314044347
318,15224,22.0,-48.0,-40.0,1.4232601163852971e-24,1.516874684869964e-24,0.27665424036818037,-0.27665424036818037
319,15226,30.000000000000004,-48.0,-40.0,1.3029405427240342e-24,1.4038864977491367e-24,0.32407399173115103,-0.32407399173115103
320,15228,38.0,-48.0,-40.0,1.164041896748521e-24,1.2678310408463179e-24,0.3709276865416429,-0.3709276865416429
321,15230,46.000000000000014,-48.0,-40.0,1.035920467824322e-24,1.135173196897788e-24,0.3973571425204312,-0.3973571425204312
322,15232,54.000000000000014,-48.0,-40.0,9.29634848240126e-25,1.0151058206644868e-24,0.38198922757198084,-0.38198922757198084
323,15282,-50.000000000000014,-40.0,-40.0,1.1444396950956537e-24,1.2495443737671192e-24,0.3815877040730028,-0.3815877040730028
324,15284,-42.0,-40.0,-40.0,1.202085785435141e-24,1.3293757928380267e-24,0.43712304573064853,-0.43712304573064853
325,15286,-34.0,-40.0,-40.0,1.2702395189324992e-24,1.4298700171242995e-24,0.5141093943140439,-0.5141093943140439
326,15288,-26.000000000000007,-40.0,-40.0,1.3762329620392047e-24,1.5654110659146043e-24,0.5593644414362935,-0.5593644414362935
327,15290,-18.0,-40.0,-40.0,1.4838262941861414e-24,1.669673707977001e-24,0.512485457296957,-0.512485457296957
328,15292,-10.0,-40.0,-40.0,1.5290988783805185e-24,1.688545576945602e-24,0.4307721778885682,-0.4307721778885682
329,15294,-2.0,-40.0,-40.0,1.5174100886274533e-24,1.6402132352045071e-24,0.33797344801560425,-0.33797344801560425
330,15296,6.000000000000001,-40.0,-40.0,1.4673638966153113e-24,1.550388969746226e-24,0.23902840545134724,-0.23902840545134724
331,15298,14.000000000000002,-40.0,-40.0,1.4168177718841764e-24,1.4849656091285108e-24,0.204023999837029,-0.204023999837029
332,15300,22.0,-40.0,-40.0,1.3686297596450563e-24,1.442906982109325e-24,0.22952355820770323,-0.22952355820770323
333,15302,30.000000000000004,-40.0,-40.0,1.2933137628227034e-24,1.3748953524097227e-24,0.2656574476028144,-0.2656574476028144
334,15304,38.0,-40.0,-40.0,1.1983987516457828e-24,1.2809314874918353e-24,0.28924553528012786,-0.28924553528012786
335,15306,46.000000000000014,-40.0,-40.0,1.1111621379723086e-24,1.1893396478141059e-24,0.29528462042367526,-0.29528462042367526
336,15362,-34.0,-31.999999999999993,-40.0,1.301796996916393e-24,1.418452016413282e-24,0.3727138366411106,-0.3727138366411106
337,15364,-26.000000000000007,-31.999999999999993,-40.0,1.3216877135182664e-24,1.4454462803878577e-24,0.38873103080215277,-0.38873103080215277
338,15366,-18.0,-31.999999999999993,-40.0,1.4042562239693712e-24,1.5282100547383229e-24,0.36736695322981855,-0.36736695322981855
339,15368,-10.0,-31.999999999999993,-40.0,1.4650572439797712e-24,1.5804615348231094e-24,0.32929336321367053,-0.32929336321367053
340,15370,-2.0,-31.999999999999993,-40.0,1.4804891426935204e-24,1.5795799628587253e-24,0.28136389229796527,-0.28136389229796527
341,15372,6.000000000000001,-31.999999999999993,-40.0,1.430137882910793e-24,1.5059958617251178e-24,0.2244586766115861,-0.2244586766115861
342,15374,14.000000000000002,-31.999999999999993,-40.0,1.3521760299177073e-24,1.4057590759239316e-24,0.1687766319023275,-0.1687766319023275
343,15376,22.0,-31.999999999999993,-40.0,1.3019547509730507e-24,1.3568431708847183e-24,0.17933762419129756,-0.17933762419129756
344,15378,30.000000000000004,-31.999999999999993,-40.0,1.2521016767089006e-24,1.3174576713675267e-24,0.22097073532032938,-0.22097073532032938
345,15440,-26.000000000000007,-24.000000000000004,-40.0,1.3515792862436474e-24,1.4556057751020157e-24,0.32202242644146944,-0.32202242644146944
346,15442,-18.0,-24.000000000000004,-40.0,1.3913202203453442e-24,1.4903779991853971e-24,0.2986933405512375,-0.2986933405512375
347,15444,-10.0,-24.000000000000004,-40.0,1.4395803473617412e-24,1.5290178917840672e-24,0.2617665814584064,-0.2617665814584064
348,15446,-2.0,-24.000000000000004,-40.0,1.4629995020702165e-24,1.5439717619223516e-24,0.23395174840367078,-0.23395174840367078
349,15448,6.000000000000001,-24.000000000000004,-40.0,1.4253130468240867e-24,1.498298286929153e-24,0.21688022431531512,-0.21688022431531512
350,15450,14.000000000000002,-24.000000000000004,-40.0,1.3199260861839818e-24,1.374944234251355e-24,0.17735472099107155,-0.17735472099107155
351,15452,22.0,-24.000000000000004,-40.0,1.2432570568179838e-24,1.2791682019319188e-24,0.1236672201018793,-0.1236672201018793
352,15454,30.000000000000004,-24.000000000000004,-40.0,1.2143045897742338e-24,1.257075744214013e-24,0.15033810035808215,-0.15033810035808215
353,15508,-58.00000000000001,-15.999999999999996,-40.0,8.734610500231108e-25,9.435151544474192e-25,0.33505336668021535,-0.33505336668021535
354,15510,-50.000000000000014,-15.999999999999996,-40.0,1.1033355650920662e-24,1.1938677354510404e-24,0.34248597927759167,-0.34248597927759167
355,15512,-42.0,-15.999999999999996,-40.0,1.2108919761279257e-24,1.3068398380394425e-24,0.3311696376003915,-0.3311696376003915
356,15514,-34.0,-15.999999999999996,-40.0,1.2942959318994428e-24,1.3875076662201473e-24,0.3020180520861651,-0.3020180520861651
357,15516,-26.000000000000007,-15.999999999999996,-40.0,1.3481257428726275e-24,1.434784638504008e-24,0.2705631650193984,-0.2705631650193984
